-917.228,-33.2041,-28.1822
0.324995,0.945471,-0.0214948
-0.945651,0.324622,-0.019103
-0.0110836,0.026535,0.999586
1,-47.1762,36.3752,-1.05368
2,-21.1649,19.7544,-0.841809
3,-5.82605,4.75315,-2.04418
4,-8.10105,7.41885,-2.15537
5,-24.8777,21.0874,-0.0133772
6,-42.1802,43.7147,-0.722674
7,-11.3549,9.50269,-2.26685
9,-50.2413,38.7596,0.324872
10,-21.1651,19.7544,-0.171809
11,-19.7384,16.6968,-2.7609
12,-18.2524,18.7597,-2.43059
13,-24.6977,20.9379,0.716709
14,-42.2208,43.7448,0.667307
15,-22.7936,19.3111,-2.08237
16,-20.4631,19.0955,-2.28146
17,-54.9789,42.4409,1.97263
18,-21.0953,19.7046,0.478223
19,-24.9633,19.157,-2.01318
20,-38.2415,39.6018,-3.21068
21,-24.5479,20.8083,1.83678
22,-21.0354,19.6448,1.13825
23,-24.757,20.9975,-1.51332
24,-21.1446,19.7443,-1.5118
25,-21.193,17.9348,3.3584
26,-20.9858,19.5951,2.30828
27,-47.2458,36.4349,-2.44371
29,-20.7337,17.5361,7.20862
30,-20.4158,19.0565,5.03856
31,-24.8774,21.0973,-0.763378
33,-47.1667,36.6252,-1.0537
34,-21.105,19.8445,-0.841797
35,-5.80611,4.78319,-2.04418
36,-8.08111,7.44889,-2.15536
37,-24.7678,21.1476,-0.0133428
38,-41.9403,43.7552,-0.722588
39,-11.335,9.55273,-2.26685
41,-54.7485,42.5611,0.362704
42,-21.0753,19.8246,-0.171784
43,-19.6184,16.707,-2.75085
44,-18.1124,18.7499,-2.42053
45,-24.6579,21.0579,0.72671
46,-41.9609,43.7753,0.667402
47,-22.6436,19.3214,-2.07232
48,-20.3431,19.1057,-2.27142
49,-54.6289,42.4715,1.96276
50,-21.0054,19.7448,0.488253
51,-24.8234,19.1873,-2.00313
52,-38.0617,39.7022,-3.21063
53,-24.5382,20.9483,1.83677
54,-20.9856,19.7249,1.13826
55,-24.7072,21.0976,-1.51331
56,-21.1048,19.8444,-1.5218
57,-21.1332,18.0149,3.35841
58,-20.9259,19.6652,2.30829
59,-47.5067,36.9144,-2.46387
61,-20.7039,17.6262,7.20862
62,-20.3759,19.1366,5.03857
