-915.775,-37.2787,-28.222
0.313675,0.949088,-0.0289818
-0.949419,0.313024,-0.0248943
-0.0145549,0.0353246,0.99927
0,0.572765,4.30154,-2.04352
1,11.0198,131.91,-2.38923
2,15.9118,87.2648,-2.63438
3,0.765922,7.24134,-2.04525
4,1.71938,10.4703,-2.1273
5,14.385,108.398,-0.0662962
6,36.9575,157.593,-1.97905
7,1.76385,14.6701,-2.29973
8,3.51974,20.2081,-2.61327
9,11.2229,134.232,0.68939
10,15.9121,87.246,-0.564372
11,3.29594,26.0182,-2.83658
12,6.83006,29.8544,-2.86948
13,11.966,90.4017,2.05456
14,16.2838,69.9263,0.775561
15,6.38043,48.9245,-3.47041
16,6.94955,38.754,-3.22464
17,7.91146,95.3365,2.71249
18,15.9126,87.2572,1.47562
19,4.82139,59.196,-3.82604
20,14.6756,63.1154,-3.8002
21,12.7934,96.6329,5.60081
22,15.923,87.3483,3.54557
23,10.8762,82.3194,-3.92056
24,14.4027,79.0955,-4.25937
26,15.5515,85.2908,7.01683
28,34.4956,147.133,-5.37254
31,15.836,119.185,-2.86281
32,0.592765,4.30152,-2.04352
33,11.5201,132.21,-2.3895
35,0.785911,7.23131,-2.04525
36,1.75935,10.4502,-2.12729
37,18.0101,131.804,-0.0805125
38,16.8348,71.1948,-0.895278
39,1.81382,14.6401,-2.28973
40,3.58971,20.178,-2.61327
41,8.43332,97.4646,0.491163
42,16.5641,89.0353,-0.575531
43,3.37589,25.9681,-2.82657
44,6.93001,29.8143,-2.86947
45,12.2054,89.8215,2.04485
46,16.4434,69.5062,0.775773
47,6.5202,48.7144,-3.46031
48,7.0594,38.6139,-3.21458
49,8.24136,95.2361,2.71249
50,16.6047,89.2564,1.51433
51,5.02113,58.9558,-3.81594
52,14.8654,62.9352,-3.80013
53,13.1132,96.4126,5.59087
54,16.0218,86.1682,3.50623
55,12.7283,93.6872,-4.45748
56,14.5619,78.3853,-4.229
58,14.9362,80.3912,6.60978
59,12.0561,138.417,-5.74319
60,35.0356,147.163,-5.36266
64,0.602775,4.31151,-2.04353
66,32.2894,169.246,-5.11488
67,0.805881,7.2013,-2.03523
68,1.78935,10.4502,-2.1273
69,14.0566,100.598,-0.0617279
70,16.8437,70.1348,-0.884668
71,1.8638,14.62,-2.29972
72,3.64966,20.1279,-2.61325
73,8.77331,97.4543,0.491104
74,16.9444,89.3449,-0.575783
75,3.46586,25.938,-2.82657
76,7.0099,29.7042,-2.85943
77,12.5355,89.9011,2.04474
78,16.0706,66.9566,0.747317
79,6.67001,48.5342,-3.44024
80,7.16924,38.4638,-3.20452
81,8.58155,95.4158,2.71232
82,16.8643,88.8962,1.51449
83,5.20087,58.7056,-3.79583
84,14.995,62.5151,-3.75991
85,13.443,96.2822,5.59088
86,15.4769,81.6687,3.31893
87,12.9574,92.8669,-4.42705
88,14.6911,77.6152,-4.18858
90,17.0867,90.0693,7.41377
91,16.9672,186.291,-7.73179
95,16.5147,117.974,-2.84224
96,0.612765,4.3015,-2.04352
99,0.825903,7.22128,-2.03525
100,1.81932,10.4202,-2.11729
101,13.5705,94.9088,-0.0583482
102,38.0146,154.921,-1.94771
103,1.90377,14.59,-2.28971
104,3.70959,20.0679,-2.60322
105,9.05286,97.034,0.491293
106,17.3449,89.8044,-0.586125
107,3.54579,25.8779,-2.81655
109,12.3015,86.1913,1.95693
110,21.443,87.7609,0.994268
111,6.80982,48.3541,-3.43016
112,7.26905,38.2837,-3.19443
113,8.84083,94.7455,2.70266
114,14.0572,73.009,1.23421
115,5.38063,58.4854,-3.78574
116,15.0643,61.915,-3.73958
117,13.36,93.4922,5.43251
118,14.0977,73.17,2.97411
119,13.1465,92.0167,-4.3866
120,14.8606,77.125,-4.15832
122,16.552,85.7297,7.06638
123,17.6982,187.3,-7.77251
124,31.4857,128.497,-4.70119
127,17.0658,118.983,-2.86293
128,0.632767,4.30148,-2.03353
130,14.2563,72.7868,-2.2057
131,0.845903,7.22126,-2.03525
132,1.84931,10.4101,-2.11729
133,14.6661,100.158,-0.0615905
134,38.3537,154.071,-1.93728
135,1.94375,14.5699,-2.28971
136,3.76953,20.0078,-2.5932
137,9.35247,96.6736,0.491443
138,17.6248,89.6841,-0.58611
139,3.62572,25.8078,-2.81652
140,7.16967,29.494,-2.84933
141,13.075,89.4205,2.03492
142,16.6611,67.4159,0.746938
143,6.94973,48.2739,-3.43014
144,7.36889,38.1336,-3.18436
145,9.15065,94.5851,2.69269
146,17.414,88.6056,1.50455
147,5.5504,58.2652,-3.77564
148,15.214,61.6149,-3.72943
149,13.6599,93.3919,5.42251
150,16.429,83.6477,3.40761
151,13.3155,91.0166,-4.33605
152,14.2659,72.7558,-3.92569
154,16.1985,82.5099,6.79831
155,18.4092,188.159,-7.81314
160,0.642754,4.29147,-2.04352
161,11.5514,114.79,-2.07944
163,0.875903,7.22122,-2.03526
164,1.8793,10.4001,-2.11729
165,20.384,135.391,-0.0830408
166,18.4071,73.2931,-0.926792
167,1.99374,14.5599,-2.28971
169,9.67224,96.4533,0.491509
170,14.3155,71.7677,-0.465125
171,3.70568,25.7678,-2.80652
172,7.24955,29.3739,-2.83928
173,13.4051,89.5402,2.03478
174,17.2124,68.5953,0.766151
175,7.09958,48.1238,-3.42008
176,7.46873,37.9835,-3.1743
177,9.54133,95.2147,2.71225
178,13.7227,68.8093,1.1667
179,5.74022,58.095,-3.76558
180,15.3336,61.1848,-3.69921
181,13.8589,92.4916,5.37299
182,18.227,91.016,3.72301
183,13.4441,89.7565,-4.28535
184,15.1995,76.0947,-4.11779
186,16.4783,82.3896,6.79833
187,19.15,188.948,-7.84374
188,18.4469,73.472,-2.6869
191,18.0167,119.792,-2.88358
192,0.662756,4.29145,-2.03353
193,11.9716,114.919,-2.0796
194,16.867,82.8438,-2.51201
195,0.895892,7.2112,-2.03526
196,1.91928,10.3801,-2.11728
197,18.1653,117.994,-0.0725654
198,18.7675,73.6427,-0.927064
199,2.0537,14.5298,-2.28971
200,3.89944,19.9177,-2.59317
201,10.0122,96.4529,0.491444
202,14.5252,71.4575,-0.464986
203,3.7856,25.6977,-2.80649
204,7.32943,29.2639,-2.82923
205,13.5842,88.66,2.01526
206,17.0807,67.0855,0.747048
207,7.24941,47.9636,-3.41002
208,7.58858,37.8434,-3.16424
209,9.92175,95.6043,2.72195
210,13.9224,68.5891,1.16679
211,5.93008,57.9648,-3.75554
212,15.4531,60.7647,-3.67899
213,14.2493,92.8412,5.40272
214,14.938,73.4591,2.99378
215,13.5829,88.5664,-4.22469
216,15.3187,75.3446,-4.07738
218,16.4768,80.9396,6.67916
219,11.9509,114.768,-4.76951
220,36.3801,142.041,-5.20996
223,15.3051,99.6656,-2.40143
224,0.672745,4.28144,-2.03352
227,0.92587,7.19117,-2.03525
228,1.94926,10.36,-2.11728
229,18.2429,115.824,-0.0713269
230,17.8426,69.0637,-0.874241
231,2.10369,14.5098,-2.27971
232,3.95939,19.8776,-2.59316
233,10.2714,95.7027,0.481827
234,14.7751,71.3973,-0.464999
235,3.86552,25.6176,-2.79646
236,7.40929,29.1338,-2.81917
237,13.884,88.4697,2.01531
238,17.2806,66.9053,0.747114
239,7.41935,47.9134,-3.41002
240,7.69842,37.6933,-3.15417
241,10.2921,95.9139,2.7317
242,14.082,68.1689,1.157
243,6.10993,57.8247,-3.74549
244,15.5626,60.3246,-3.65876
245,14.7303,93.7907,5.46208
246,14.6553,70.9093,2.89531
247,13.762,87.7562,-4.19425
248,15.4379,74.5645,-4.03696
250,17.2292,83.1289,6.86775
252,30.5943,117.818,-4.32485
255,15.6551,99.6152,-2.40147
256,0.692754,4.29141,-2.04353
