-917.408,-32.7191,-28.1797
0.328526,0.944245,-0.0217234
-0.944439,0.328168,-0.0184567
-0.0102987,0.02658,0.999594
0,-3.406,3.14809,-2.07208
3,-5.68904,4.93422,-2.05283
4,-7.91366,7.67043,-2.16373
5,-24.0478,21.6134,-0.0092363
6,-40.1058,44.0661,-0.706171
7,-11.1374,9.87494,-2.27473
8,-14.6951,14.4689,-2.5962
9,-52.3741,42.9154,0.361631
10,-20.4654,20.2495,-0.168307
11,-18.7991,16.8419,-2.6874
12,-17.3727,18.9044,-2.38748
13,-24.118,21.6734,0.73074
14,-40.1061,44.0663,0.663829
15,-21.6237,19.4172,-2.01839
16,-19.5334,19.3207,-2.22797
17,-52.3143,42.8658,1.93165
18,-20.3253,20.1198,0.481743
19,-23.8136,19.3935,-1.95881
20,-36.4685,40.0418,-3.15478
21,-24.2685,21.8234,1.87069
23,-23.9674,21.5533,-1.49921
25,-21.775,19.5479,3.55156
26,-20.2556,20.0403,2.29177
27,-47.016,38.504,-2.47658
29,-20.043,17.9714,7.14216
31,-24.0477,21.6233,-0.749238
32,-3.386,3.14813,-2.06208
34,-43.5951,43.76,-1.8068
35,-5.66907,4.95426,-2.05283
36,-7.89372,7.70046,-2.16373
37,-24.0781,21.8134,-0.00927609
38,-39.8459,44.1065,-0.706127
39,-11.0975,9.92501,-2.28473
40,-14.6753,14.5489,-2.60621
41,-52.0541,42.966,0.361685
43,-18.6692,16.8521,-2.68738
44,-17.2928,18.9745,-2.38747
45,-24.1183,21.8434,0.730711
46,-39.8461,44.1068,0.663873
47,-21.4937,19.4374,-2.01837
48,-19.3934,19.3109,-2.22794
49,-51.9744,42.9164,1.92171
51,-23.7037,19.4537,-1.9588
52,-36.2486,40.0922,-3.14475
53,-24.2588,21.9834,1.87066
54,-43.646,43.8206,2.48318
55,-23.9676,21.7033,-1.49924
56,-38.8968,39.0278,-2.88508
57,-21.5248,19.4783,3.52162
59,-42.2899,34.8721,-2.23504
61,-20.1133,18.1713,7.19211
63,-24.0579,21.7933,-0.759269
64,-3.37601,3.15814,-2.07208
65,-51.6237,42.8964,-1.17822
66,-43.285,43.7205,-1.79673
67,-5.64909,4.96429,-2.04283
68,-7.86373,7.71052,-2.16373
70,-39.6259,44.1269,-0.696088
71,-11.0775,9.96504,-2.28473
72,-14.6053,14.579,-2.5962
73,-51.7342,42.9865,0.361744
74,-43.2853,43.7307,-0.366735
75,-18.5692,16.8623,-2.67736
76,-17.2029,18.9946,-2.37746
78,-39.6061,44.1172,0.653918
79,-21.3437,19.4277,-2.00834
80,-19.2935,19.3411,-2.21792
81,-51.6644,42.9269,1.91177
82,-43.3156,43.7509,1.04326
83,-23.5938,19.4739,-1.94879
84,-36.0185,40.0826,-3.1347
86,-43.376,43.8211,2.47323
87,-23.9879,21.8633,-1.50927
88,-40.54,40.9249,-3.02572
