-914.716,-40.1058,-28.2467
0.331053,0.943058,-0.0323235
-0.943528,0.330371,-0.0247082
-0.0126225,0.0386779,0.999172
0,-0.464931,4.40393,-2.05091
2,-3.32168,46.0783,-1.34284
3,-1.03042,7.37479,-2.07105
4,-0.914822,11.0646,-2.21122
5,-10.3899,86.7792,-0.00472069
6,-1.32151,59.3654,-0.693466
7,-2.02761,15.8163,-2.47144
8,-1.73658,23.0858,-2.92178
9,-17.0191,100.499,0.574657
10,-3.77158,52.7291,-0.303151
11,-3.30117,26.6482,-2.88194
12,-0.801707,32.8844,-3.06223
13,-5.7299,47.2521,1.08711
14,-2.13882,100.667,1.15461
15,-4.41681,36.1099,-2.54238
16,-2.30407,31.3267,-2.56216
17,-17.5345,103.54,3.03452
18,-2.37271,32.217,0.547801
19,-5.14653,29.7111,-1.93208
21,-4.0121,32.6195,1.89779
22,-2.1574,29.1267,1.17794
23,-20.3814,171.454,-8.04864
24,-3.29218,45.7483,-2.40283
25,-3.54793,28.7789,3.54796
26,-2.25527,30.5269,2.48788
30,-2.34326,31.8472,5.80782
31,-10.2616,85.6789,-2.00467
32,-0.444931,4.4039,-2.06091
34,-3.142,45.8681,-1.32283
35,-1.00042,7.37475,-2.07105
36,-0.874822,11.0646,-2.21122
37,-11.7083,100.991,-0.00537945
39,-1.96763,15.8062,-2.46144
40,-1.65663,23.0557,-2.93177
43,-3.21114,26.6681,-2.88194
44,-0.691677,32.9043,-3.06224
45,-10.0996,86.9488,2.01527
46,-0.810284,40.4046,0.457416
47,-4.26704,35.9597,-2.53237
48,-2.21365,31.6066,-2.58217
50,-3.15181,45.9882,0.787161
51,-5.03657,29.6809,-1.92207
52,-1.61561,89.6156,-5.22487
53,-3.8624,32.4193,1.8878
54,-2.0572,29.2565,1.17794
55,-18.9029,163.912,-7.68829
56,-3.1322,45.738,-2.40283
58,-2.74126,39.7577,3.23745
59,-5.03654,29.7009,-1.22208
61,-3.96131,33.1298,8.92776
62,-2.98594,43.2583,7.88729
63,-9.95162,85.6584,-2.00467
64,-0.424931,4.40387,-2.05091
65,-4.94649,29.7308,-0.522077
66,-2.98206,45.8278,-1.33283
67,-0.980422,7.37472,-2.07105
68,-0.844837,11.0545,-2.20122
69,-11.3089,100.651,-0.00536459
71,-1.90763,15.8061,-2.46144
72,-1.57667,23.0256,-2.92177
73,-4.93649,29.7309,0.157923
74,-2.98195,45.8979,-0.262835
75,-3.12111,26.688,-2.88194
76,-0.571677,32.9041,-3.06224
77,-9.81934,87.1484,2.02526
78,-0.920384,60.1048,0.686498
79,-3.7426,32.2989,-2.2722
80,-2.11342,31.7564,-2.59218
81,-4.94641,29.7809,0.857921
82,-2.98192,45.9179,0.787164
83,-4.94648,29.7408,-1.93208
84,-1.2765,89.0251,-5.18485
85,-3.76219,32.5592,1.88779
87,-13.3016,118.613,-5.5662
88,-2.97218,45.7478,-2.40283
89,-3.66377,31.5191,3.87784
91,-4.93651,29.7208,-1.22208
93,-3.25921,27.9286,7.518
94,-2.58177,39.4176,7.18747
95,-9.64191,85.468,-2.00466
96,-0.424916,4.41387,-2.06091
97,-4.82646,29.7507,-0.522078
98,-2.82205,45.8376,-1.33283
99,-0.950438,7.36467,-2.07104
100,-0.804838,11.0544,-2.19122
101,-6.67936,60.7835,-0.003519
103,-1.85764,15.796,-2.46144
104,-1.4967,23.0055,-2.92177
105,-4.83646,29.7507,0.157922
106,-2.83197,45.8877,-0.262835
107,-3.02107,26.7178,-2.88194
108,-0.461662,32.9139,-3.06224
109,-5.81165,52.6823,1.21686
110,-0.701295,59.5045,0.676526
111,-3.63264,32.2688,-2.2722
112,-2.01322,31.8863,-2.60218
113,-4.8364,29.7907,0.85792
114,-2.49078,40.0772,0.687435
115,-4.84634,29.8306,-1.93208
116,-0.966823,88.8146,-5.17484
117,-3.64237,32.439,1.88779
118,-1.83764,28.9662,1.16795
120,-2.82211,45.7975,-2.40283
121,-3.56346,31.7189,3.89783
122,-1.86728,29.2063,2.36794
123,-4.83639,29.8006,-1.22208
126,-2.49052,40.2375,7.33743
127,-16.599,153.249,-3.5878
128,-0.394931,4.40383,-2.05091
129,-4.73637,29.8105,-0.522081
130,-2.66185,45.9673,-1.34284
131,-0.920407,7.38463,-2.07105
132,-0.764838,11.0544,-2.20122
133,-9.11067,86.2772,-0.00470053
135,-1.79766,15.7859,-2.46144
136,-1.41675,22.9754,-2.92177
137,-4.73638,29.8005,0.157919
138,-2.67166,46.0874,-0.262844
139,-2.94101,26.7577,-2.88194
140,-0.341647,32.9237,-3.06224
142,-0.482706,58.5741,0.666568
143,-3.51276,32.1886,-2.26219
144,-1.90298,32.0461,-2.62219
145,-4.72643,29.7706,0.857921
146,-2.67155,46.1575,0.787152
148,-0.656809,88.8242,-5.17484
149,-3.85749,35.6593,2.06764
150,-2.6814,46.2575,1.86715
152,-2.67191,45.9273,-2.41284
153,-3.90678,36.1195,4.44762
154,-1.76681,29.5161,2.40793
158,-1.82528,30.5164,5.55788
159,-13.9499,132.904,-3.10686
160,-0.394916,4.41383,-2.05091
163,-0.900422,7.3746,-2.07105
164,-0.724838,11.0543,-2.20122
167,-1.73767,15.7759,-2.46143
168,-1.32682,22.9252,-2.91177
169,-4.63619,29.9304,0.157913
170,-2.51148,46.2072,-0.26285
171,-2.84099,26.7675,-2.89194
172,-0.221571,32.9735,-3.06224
173,-3.40239,32.4286,0.737794
174,-0.272783,58.5238,0.66657
175,-3.37279,32.1684,-2.26219
176,-1.79272,32.216,-2.6322
177,-4.62637,29.8104,0.857919
178,-2.1716,39.5367,0.677459
179,-10.9918,72.3599,-4.69405
180,-0.328008,88.0337,-5.1248
181,-3.39251,32.3486,1.8778
182,-2.16177,39.4267,1.58746
184,-2.19102,39.9266,-2.09256
185,-3.37285,32.1187,3.94781
186,-1.64708,29.336,2.37793
187,-26.7719,177.764,-7.32892
189,-3.85568,36.8397,9.90759
190,-1.69568,30.2562,5.50789
192,-0.374931,4.40379,-2.05091
193,-15.4923,104.957,-1.85555
195,-0.870407,7.38455,-2.07105
196,-0.684822,11.0643,-2.20122
197,-3.28242,32.4083,-0.00220568
199,-1.67767,15.7758,-2.44143
200,-1.24687,22.8951,-2.90177
201,-14.9084,100.956,0.58463
203,-2.74095,26.7974,-2.89195
204,-0.12151,33.0134,-3.07224
205,-3.28244,32.3984,0.737795
206,-0.0809311,59.7435,0.676513
207,-3.27283,32.1482,-2.25219
208,-1.69251,32.3558,-2.64221
209,-4.53617,29.9403,0.867912
211,-10.7714,72.6295,-4.70406
214,-2.07063,40.1766,1.61743
215,-3.26273,32.2082,-1.5022
216,-2.06112,39.8564,-2.09256
217,-3.3219,32.7486,4.02778
218,-1.71192,32.7361,2.65778
219,-15.4033,104.297,-4.29552
221,-3.62707,35.9193,9.65763
222,-2.06074,40.0968,7.30743
223,-3.27261,32.2883,-0.7522
224,-0.354916,4.41376,-2.06091
225,-15.103,104.496,-1.84553
227,-0.850407,7.38452,-2.07105
228,-0.644853,11.0442,-2.20122
229,-3.18246,32.3882,-0.00220499
231,-1.62769,15.7657,-2.45143
232,-1.16691,22.865,-2.90177
233,-15.1425,104.836,0.59445
234,-1.3703,27.2154,-0.151969
235,-2.66096,26.7873,-2.89195
236,-0.0214498,33.0532,-3.07224
237,-3.18247,32.3782,0.737795
238,0.0106557,41.0234,0.467385
239,-3.16278,32.178,-2.2622
240,-1.37002,27.4053,-2.24198
241,-4.43625,29.8901,0.857915
242,-1.93098,39.9463,0.67744
245,-3.20236,32.4483,1.87779
247,-3.17269,32.2381,-1.5022
248,-1.37996,27.4454,-1.44198
249,-2.77905,28.0377,3.438
251,-17.4382,120.85,-4.97629
253,-2.88723,29.2281,7.85794
254,-1.56346,31.716,5.77782
255,-3.17265,32.2581,-0.752199
256,-0.334916,4.41373,-2.05091
257,-17.0576,121.229,-2.13631
258,-1.27985,27.5153,-0.801983
259,-0.820423,7.37447,-2.07105
260,-0.614853,11.0442,-2.20122
261,-3.07243,32.408,-0.00220619
263,-1.5877,15.7556,-2.45143
264,-1.08701,22.8049,-2.89176
265,-15.1286,107.436,0.614329
266,-1.79086,40.0261,-0.232564
267,-2.57096,26.7871,-2.88195
268,0.0886108,33.0931,-3.08225
269,-3.08235,32.4581,0.737792
271,-3.07243,32.4079,-2.27221
272,-1.4728,32.1655,-2.6322
273,-13.3282,94.4738,2.75493
274,-1.78101,39.9261,0.67744
275,-11.5773,81.9207,-5.29449
277,-3.08227,32.5081,1.88779
278,-1.79093,39.9762,1.61744
279,-3.3576,35.5884,-1.66235
280,-1.79088,40.016,-2.10256
281,-3.09204,32.6582,4.00778
282,-1.80082,40.0462,3.25743
283,-16.9983,120.809,-4.97629
286,-2.0798,47.2969,8.6171
287,-3.06256,32.318,-0.752202
288,-0.334931,4.40373,-2.04091
289,-16.5779,121.049,-2.1363
290,-1.17988,27.4951,-0.801982
291,-0.790423,7.37443,-2.06105
292,-0.564853,11.0441,-2.20122
293,-2.94249,32.3678,-0.00220464
295,-1.52772,15.7455,-2.45143
296,-0.997051,22.7747,-2.89176
297,-16.6273,121.459,0.693679
298,-2.31351,58.0469,-0.333403
299,-2.47095,26.797,-2.88195
300,0.218671,33.1329,-3.08225
301,-2.9425,32.3579,0.737796
302,1.84989,172.291,1.98126
303,-3.20785,35.4281,-2.48235
304,-1.35251,32.3553,-2.64221
305,-6.56995,47.2134,1.36711
306,-1.64083,40.0459,0.677434
307,-12.187,88.6816,-5.7248
309,-2.96228,32.4979,1.88779
310,-1.64092,39.9859,1.61744
311,-3.23742,35.7082,-1.66236
313,-2.95228,32.498,3.98779
314,-1.64072,40.116,3.25743
318,-1.65037,40.3362,7.34742
319,-3.22749,35.6582,-0.832357
320,-0.304916,4.41369,-2.04091
323,-0.770407,7.3844,-2.06105
324,-0.534853,11.044,-2.20122
325,-2.85241,32.4177,-0.00220719
327,-1.45772,15.7454,-2.45143
328,-0.927112,22.7346,-2.88176
329,-16.1481,120.918,0.683703
330,-1.94121,52.9763,-0.303167
331,-2.3809,26.8268,-2.89195
332,0.328686,33.1427,-3.08225
333,-3.12728,35.7981,0.817636
334,2.42926,171.87,1.98128
335,-3.09773,35.5079,-2.49235
336,-1.27193,32.7352,-2.67223
337,-4.11622,29.9096,0.857913
338,-1.50124,39.7757,0.677447
339,-10.7996,80.4196,-5.19442
341,-2.84239,32.4278,1.87779
342,-1.50115,39.8357,1.60744
343,-3.67707,42.5289,-1.98268
345,-2.86211,32.6079,4.00778
346,-1.50129,39.7358,3.22745
349,-2.53789,28.7976,7.72796
350,-1.2141,31.2955,5.69784
351,-3.68696,42.5989,-0.992679
352,-0.294931,4.40367,-2.05091
353,-15.7676,121.257,-2.13631
355,-0.740407,7.38435,-2.06105
356,-0.494868,11.034,-2.20122
359,-1.41775,15.7254,-2.44143
360,-0.847172,22.6945,-2.88176
361,-13.1188,100.673,0.574639
362,-1.77081,53.2361,-0.29318
363,-2.29087,26.8467,-2.89195
