-916.372,-35.6067,-28.2037
0.310056,0.9504,-0.0245873
-0.950611,0.309529,-0.0230281
-0.0142754,0.030513,0.999432
0,1.01145,4.17461,-2.02361
1,17.1082,87.4472,-1.61173
3,1.49932,6.97499,-2.00557
4,2.73715,9.85589,-2.05743
5,16.7027,67.858,-0.0473039
7,3.15433,13.6061,-2.18012
8,5.17109,17.9375,-2.38288
9,17.3767,88.8689,0.447274
10,20.5621,68.8306,-0.457164
11,5.5073,22.9976,-2.55655
12,8.94519,25.7702,-2.55784
13,16.7721,68.1393,1.5725
15,10.0037,41.0007,-2.96889
16,9.6699,32.8206,-2.81291
17,16.0613,82.2093,2.36192
18,20.452,68.4918,1.18306
19,9.42793,48.7301,-3.20475
20,17.6568,50.2164,-3.12402
21,22.3942,90.6463,5.36708
22,20.3917,68.3029,2.84319
23,17.192,69.8159,-3.39865
24,17.9293,60.1265,-3.3213
27,16.3416,83.5952,-3.52905
28,19.6822,55.9087,-2.10778
32,1.03147,4.14462,-2.02358
33,17.4183,87.3774,-1.61161
34,43.8859,144.075,-4.47773
35,1.51932,6.97501,-2.00557
36,2.76716,9.84592,-2.05742
37,22.4763,89.5824,-0.0621168
38,19.9119,55.8899,-0.727718
39,3.20435,13.5862,-2.18009
40,5.22115,17.8575,-2.38281
41,17.4278,87.4089,0.438368
42,20.8022,68.7108,-0.457021
43,5.58733,22.9577,-2.55651
44,9.01526,25.6803,-2.55776
45,16.8726,67.4893,1.56301
46,19.9615,56.041,0.642182
47,10.1338,40.9108,-2.9688
48,9.76002,32.6707,-2.80277
49,16.3414,82.0395,2.36211
50,20.732,68.482,1.19313
51,9.59799,48.6503,-3.20465
52,17.7869,49.9965,-3.11382
53,18.0585,72.1722,4.2698
54,21.5196,71.0639,2.9614
55,17.3523,69.376,-3.37829
56,17.9798,59.4966,-3.30082
58,17.0602,56.5218,4.77118
59,16.5221,82.9153,-3.4985
60,19.8723,55.7889,-2.10765
64,1.04146,4.15463,-2.02358
65,34.2578,167.619,-3.09733
66,44.2364,143.406,-4.46715
67,1.54933,6.96503,-2.00555
68,2.80716,9.83595,-2.0574
69,17.1529,67.5983,-0.047011
70,20.122,55.8701,-0.727656
71,3.24437,13.5562,-2.18006
72,5.2712,17.7976,-2.37275
73,17.9471,88.3793,0.447765
74,20.9424,68.3409,-0.456716
75,5.64738,22.8877,-2.54644
76,9.08533,25.5904,-2.54768
77,17.0628,67.2595,1.55322
78,20.2015,56.0912,0.642198
79,10.2739,40.831,-2.95871
80,9.86009,32.5708,-2.79268
81,18.385,90.4913,2.6163
82,20.9421,68.3321,1.18329
83,9.74808,48.5304,-3.19453
84,17.9271,49.8567,-3.11369
85,18.2587,71.9224,4.26003
86,17.8693,58.4107,2.43996
87,17.4627,68.7961,-3.35783
88,18.0402,58.9766,-3.27042
90,17.4099,56.9321,4.81095
91,16.6527,82.0854,-3.46786
92,20.1023,55.839,-2.10764
94,17.7577,58.087,11.0402
96,1.05148,4.13464,-2.02357
97,34.6485,166.619,-3.0865
98,44.517,142.596,-4.44649
99,1.56934,6.94505,-2.00554
100,2.83719,9.80597,-2.05737
101,17.2434,66.9884,-0.0465388
102,20.4019,56.0203,-0.727705
103,3.28439,13.5262,-2.17003
104,5.33124,17.7476,-2.3727
105,18.5162,89.5398,0.457031
106,31.8568,102.279,-0.689434
107,5.70742,22.8278,-2.54638
108,9.14539,25.5004,-2.5376
109,17.9011,69.5001,1.61175
110,20.2319,55.5712,0.63259
111,10.3939,40.741,-2.95861
112,9.93019,32.4308,-2.78256
113,18.6552,90.2415,2.60654
114,20.8529,67.2521,1.17407
115,9.89817,48.4105,-3.19441
116,18.0372,49.6267,-3.10349
117,18.1897,70.6423,4.19097
118,22.0496,71.0343,2.97154
119,17.5532,68.1662,-3.32734
120,18.1505,58.5867,-3.25011
122,17.5301,56.6522,4.79119
123,16.8232,81.4656,-3.44736
127,33.3274,128.598,-3.17861
128,1.07147,4.14465,-2.02357
129,35.0193,165.63,-3.06568
131,1.58934,6.94506,-2.00553
132,2.86719,9.79599,-2.05736
135,3.32441,13.4963,-2.17
136,5.36127,17.6977,-2.36266
137,18.7763,89.34,0.457238
138,44.7769,141.779,-0.955827
139,5.77746,22.7779,-2.53633
140,9.22545,25.4305,-2.53753
141,17.3135,66.3396,1.53396
142,20.5317,55.8014,0.642486
143,10.514,40.6411,-2.95851
144,10.0103,32.3009,-2.78244
145,18.9751,90.2717,2.60659
146,21.073,67.1522,1.17419
147,10.0482,48.3106,-3.1843
148,18.1574,49.4168,-3.09331
149,18.1505,69.5622,4.13176
150,21.5415,68.6238,2.87321
151,17.6337,67.5363,-3.29686
152,18.1609,57.9468,-3.21963
154,18.8275,60.0834,5.08893
155,16.9338,80.6257,-3.40672
156,25.4424,69.0327,-2.61623
