-914.964,-39.4513,-28.2423
0.32544,0.945029,-0.0317534
-0.94548,0.324785,-0.0241161
-0.0124774,0.0378706,0.999205
0,-0.205155,4.41328,-2.05079
1,-14.2277,132.533,-2.31774
3,-0.591068,7.36381,-2.06071
4,-0.266048,10.9934,-2.19068
5,-3.55859,59.5579,0.000324453
6,5.38708,135.896,-1.56916
7,-1.05962,15.6445,-2.43055
8,-0.340218,22.4535,-2.8505
9,-6.7847,62.3524,0.350611
11,-1.68441,26.6454,-2.85033
12,1.15396,32.6914,-3.04045
13,-2.00613,32.4258,0.739785
14,7.03268,175.823,2.03133
15,-2.18217,35.4561,-2.48015
16,-0.442456,35.2736,-2.88029
17,-9.63715,89.3264,2.60125
18,-0.494537,40.7937,0.699802
19,-4.46518,40.5092,-2.6099
20,3.17212,81.9787,-4.76983
22,-0.484729,40.6036,1.6398
23,-2.76783,45.7869,-2.12995
25,-1.97674,31.8157,3.89977
27,-14.2376,132.733,-5.42773
29,-1.98621,31.9456,8.56978
30,-0.424707,33.1635,6.03968
32,-0.185169,4.40325,-2.05079
33,-6.52508,62.1521,-1.08941
35,-0.57104,7.38379,-2.06071
36,-0.226062,10.9833,-2.19068
38,5.76324,133.125,-1.54923
39,-0.999622,15.6444,-2.43055
40,-0.270245,22.4334,-2.8405
41,-6.22898,59.2616,0.330521
43,-1.59437,26.6752,-2.86034
44,1.27401,32.7313,-3.05046
45,-2.08109,36.0559,0.829847
46,7.64172,175.133,2.03128
47,-2.06194,35.6259,-2.49016
49,-9.28739,89.1559,2.59122
50,-0.335772,39.9034,0.679776
51,-4.26583,40.0389,-2.57993
52,3.46156,81.5683,-4.74986
53,-1.80824,30.8455,1.78975
54,-0.345091,40.3434,1.62978
55,-2.59786,45.7666,-2.12996
57,-2.65565,46.9366,5.76006
58,-0.335161,40.2034,3.26978
59,-10.5311,101.278,-4.1385
62,-0.297255,31.3433,5.69964
63,-2.60766,45.8566,-1.05996
64,-0.175169,4.40323,-2.05079
65,-6.27555,61.8117,-1.07944
67,-0.53104,7.38373,-2.06072
68,-0.176062,10.9832,-2.19069
69,-2.44751,45.9064,2.83145e-05
70,6.23316,133.064,-1.54927
71,-0.939635,15.6343,-2.42056
72,-0.180328,22.3733,-2.84051
73,-5.92042,58.2212,0.330482
75,-1.49434,26.6951,-2.87034
76,1.39413,32.8211,-3.05046
77,-1.7663,32.3054,0.739765
79,-1.94177,35.7457,-2.50017
80,-0.201725,35.8033,-2.9203
81,-5.37802,52.6704,1.53035
82,-0.194468,40.8433,0.69978
83,-4.02713,39.0986,-2.50996
84,3.73127,81.3579,-4.73989
85,-2.4569,46.1964,2.68003
87,-2.44779,45.8164,-2.12997
88,-0.253164,121.554,-6.36896
90,-0.196191,39.4632,3.20976
91,-10.1711,101.257,-4.13853
92,8.57043,181.871,-6.34869
93,-1.75609,32.0253,8.57976
94,-0.187156,31.4132,5.71963
95,-2.43766,45.8564,-1.05997
96,-0.175169,4.40323,-2.05079
97,-8.58898,88.235,-1.53885
99,-0.511026,7.3937,-2.06072
100,-0.166075,10.9732,-2.18069
101,-2.30747,45.9362,1.82208e-05
102,6.63217,132.354,-1.53931
103,-0.889649,15.6242,-2.42056
104,-0.130369,22.3432,-2.83051
105,-5.92743,60.3812,0.340516
107,-1.41429,26.735,-2.87035
108,1.49411,32.801,-3.05047
110,9.21169,182.32,2.11127
111,-1.82165,35.8356,-2.51018
112,-0.0917386,35.7932,-2.92031
113,-5.2374,53.1202,1.54035
114,-0.0743849,40.9031,0.699772
115,-3.84784,38.5884,-2.47998
116,3.98058,80.8576,-4.69991
117,-2.30694,46.1662,2.68002
119,-2.30765,45.9162,-2.13998
121,-1.63672,31.8252,3.89975
122,-0.0860517,39.5631,3.21975
123,-15.5976,161.665,-6.60718
124,9.4063,186.12,-6.49868
125,-1.50047,28.9149,7.74969
126,-0.107129,31.433,5.71963
127,-2.30753,45.9462,-1.06998
128,-0.155169,4.40321,-2.05079
129,-5.70768,60.2709,-1.0495
131,-0.48104,7.38366,-2.06072
132,-0.116075,10.9732,-2.18069
133,-2.12744,45.9559,4.95628e-06
134,7.11202,132.243,-1.53935
135,-0.829677,15.6042,-2.42057
136,-0.0504106,22.3131,-2.83052
137,-5.56953,58.8607,0.330465
139,-1.30426,26.7548,-2.87036
141,-1.86568,39.9556,0.919892
142,9.86119,181.959,2.11122
143,-1.7207,36.5254,-2.55017
144,0.0282613,35.793,-2.92032
145,-3.41202,35.3777,1.01994
147,-3.13649,32.3174,-2.08013
148,4.29095,81.1272,-4.72993
150,0.0757142,40.9229,1.64976
151,-1.87559,40.1756,-1.8701
153,-1.40102,28.7449,3.51968
155,-8.24935,88.0745,-3.59888
158,0.0130528,31.5629,5.73962
159,-2.13731,46.106,-1.06999
160,-0.145155,4.41319,-2.05079
161,-7.92931,87.9941,-1.5389
163,-0.461026,7.39363,-2.06072
164,-0.0760889,10.9631,-2.18069
165,-2.23817,52.6461,0.000117382
166,7.58209,132.293,-1.53938
167,-0.779677,15.6041,-2.42057
168,0.0294931,22.243,-2.82053
169,-5.62533,61.8908,0.350517
171,-1.21423,26.7747,-2.87036
172,1.74423,32.8906,-3.06049
173,-1.72586,39.8254,0.909879
174,9.88688,171.639,1.99105
175,-1.61016,36.9153,-2.58017
176,0.168247,35.7828,-2.92033
178,0.402619,60.3724,1.04004
179,-3.01659,32.2472,-2.07014
180,4.42737,78.537,-4.57998
181,-1.3104,29.2948,1.68968
186,0.298394,49.9425,4.05988
188,9.96816,172.999,-6.04893
189,-1.29072,28.7347,7.69967
190,0.145782,33.5127,6.09964
191,-1.73557,40.1354,-0.930115
192,-0.125183,4.39317,-2.05079
195,-0.43104,7.38359,-2.06072
196,-0.0360889,10.9631,-2.1807
198,8.02159,131.932,-1.52942
199,-0.719691,15.594,-2.42057
200,0.109424,22.1929,-2.81053
203,-1.12421,26.7946,-2.88037
204,1.89526,33.6404,-3.13049
205,-1.56654,39.3352,0.89986
207,-1.49961,37.3151,-2.61018
208,0.288261,35.7926,-2.92034
209,-2.90616,32.397,0.929853
210,0.612328,60.1621,1.04002
211,-2.89666,32.197,-2.07015
213,-1.21052,29.2046,1.68968
215,-1.59595,39.9152,-1.86013
217,-1.16229,27.8345,3.40965
218,0.489286,50.5823,4.11988
219,-2.89651,32.267,-1.32015
220,8.26683,135.892,-4.74938
221,-1.19064,28.7945,7.70967
222,0.255586,33.3725,6.06963
224,-0.115169,4.40315,-2.05079
225,-2.79637,32.3269,-0.560157
227,-0.40104,7.38355,-2.06073
228,-0.00608897,10.963,-2.1807
229,-1.45564,40.035,-0.0001378
230,8.51227,132.421,-1.53945
231,-0.669718,15.5739,-2.41058
232,0.189327,22.1228,-2.81054
233,-2.79624,32.3769,0.169844
235,-1.02421,26.7944,-2.88038
238,11.5463,178.457,2.07104
239,-1.38905,37.715,-2.63018
240,0.517173,42.2523,-3.44025
242,0.822008,59.9319,1.03
243,-2.77667,32.1869,-2.06016
245,-1.11016,29.4645,1.69967
247,-1.45593,39.925,-1.86014
249,-1.06228,27.8444,3.40964
251,-2.78656,32.2269,-1.31016
252,8.73672,135.811,-4.74942
253,-1.68484,47.1451,12.63
254,0.333361,31.7824,5.7896
256,-0.105155,4.41314,-2.05079
257,-2.68639,32.3067,-0.560165
259,-0.39104,7.38354,-2.06073
260,0.0338971,10.953,-2.1807
261,-1.32566,40.0248,-0.000147758
262,8.99297,132.931,-1.54948
263,-0.619704,15.5839,-2.41058
264,0.259259,22.0727,-2.80055
265,-2.68621,32.3967,0.169836
267,-0.944192,26.8043,-2.88038
269,-1.31577,39.8948,0.909849
270,13.2079,193.975,2.25115
271,-1.26832,38.2448,-2.67018
272,0.647159,42.2422,-3.44026
273,-2.68625,32.3267,0.929835
274,3.24581,170.819,2.97154
275,-2.67656,32.2667,-2.07017
278,3.24661,171.179,6.96155
279,-1.31578,40.0348,-1.86015
281,-0.981705,28.2543,3.45964
282,3.27931,172.738,14.0916
283,-2.67648,32.2867,-1.32017
284,12.4215,182.616,-6.38897
285,-1.21029,36.1545,9.67978
286,0.58303,38.6921,7.03969
287,-0.972956,27.5743,-0.640368
288,-0.0851691,4.40311,-2.0508
289,-2.56634,32.3466,-0.560174
291,-0.35104,7.38348,-2.06073
292,0.0738971,10.9529,-2.18071
293,-1.17552,40.1246,-0.000157524
294,9.45232,132.46,-1.53952
295,-0.559746,15.5538,-2.41059
296,0.339177,22.0125,-2.78055
297,-2.56623,32.3865,0.169827
299,-0.844178,26.8142,-2.88039
300,2.36719,35.0398,-3.2705
301,-1.17552,40.0746,0.919842
302,6.90397,97.4235,1.12012
303,-1.1377,38.6946,-2.70018
304,0.817324,42.3619,-3.45027
305,-2.57612,32.4265,0.929828
307,-2.81194,35.6169,-2.2901
309,-1.17554,39.9846,2.31984
310,3.87677,171.298,6.9715
311,-0.853143,27.4742,-1.28038
313,-0.881552,28.3642,3.46964
314,3.88782,171.668,14.0015
315,-2.81172,35.7269,-1.4601
316,13.5094,188.375,-6.58896
317,-1.18409,40.5645,10.8598
318,0.733086,38.7319,7.04968
320,-0.0751691,4.4031,-2.0508
321,-2.69173,35.6767,-0.620112
322,4.48636,171.647,-4.98854
323,-0.33104,7.38345,-2.06073
324,0.113883,10.9428,-2.18071
325,-1.04474,40.6844,-0.000158674
326,10.0549,134.319,-1.55954
327,-0.499759,15.5437,-2.41059
328,0.399094,21.9525,-2.78056
329,-2.45642,32.2464,0.169816
330,4.48683,171.767,-0.988536
331,-0.754137,26.8441,-2.8804
332,2.46678,34.7396,-3.24052
333,-1.03581,39.8644,0.909828
334,7.16254,96.3931,1.11009
335,-1.01711,39.1244,-2.73019
336,0.957435,42.4417,-3.45028
337,-2.44631,32.2864,0.929816
338,4.48699,171.667,2.98146
339,-2.70168,35.8068,-2.30011
340,5.96024,80.6148,-4.70007
341,-0.800175,29.4541,1.69965
342,4.52929,173.107,7.04148
345,-1.03531,40.0044,4.89983
346,4.48779,171.647,14.0015
347,-3.17224,42.5874,-1.73997
349,-0.847009,31.374,8.39968
350,0.863101,38.7417,7.05967
351,-0.763012,27.534,-0.640384
352,-0.0651691,4.40308,-2.0508
353,-3.04208,42.6472,-0.739978
355,-0.30104,7.38341,-2.06073
356,0.143869,10.9328,-2.18071
357,-0.672977,27.5239,-0.000391438
358,10.3319,132.119,-1.53959
359,-0.449773,15.5336,-2.41059
360,0.479038,21.9124,-2.78057
361,-2.34623,32.3862,0.16981
363,-0.664151,26.8339,-2.8804
364,2.58692,34.8395,-3.25052
365,-0.915393,40.1642,0.919823
366,7.49268,96.4926,1.11007
367,-0.914556,40.9743,-2.86016
368,1.11764,42.5915,-3.47029
369,-2.33645,32.1862,0.919807
371,-2.67951,37.3767,-2.39009
372,6.24035,80.6945,-4.71009
373,-0.895704,39.8642,2.30982
374,5.06801,172.186,7.00143
375,-3.58448,185.678,-8.64771
376,2.95066,102.609,-5.3795
377,-0.737478,31.2839,3.83967
379,-3.04203,42.7372,-1.73998
381,-0.924117,40.5441,10.8598
382,0.825012,32.9618,6.00958
383,-0.673053,27.5039,-0.640392
384,-0.0428115,4.40316,-2.05075
385,-2.89025,42.7471,-0.739584
386,5.9369,179.765,-5.22681
387,-0.278748,7.37348,-2.06066
388,0.1861,10.9229,-2.1806
389,-0.571041,27.5139,-0.000132535
390,10.8429,132.768,-1.53834
391,-0.397649,15.5037,-2.40044
392,0.561012,21.8524,-2.77036
393,-2.23432,32.4161,0.170111
395,-0.572168,26.8439,-2.88015
396,2.70868,34.7895,-3.25019
397,-0.754351,39.6641,0.910183
398,7.84362,96.6324,1.11098
399,-0.782464,41.2442,-2.87978
400,1.26958,42.7714,-3.47989
401,-2.43009,35.4664,1.0202
403,-2.55752,37.5266,-2.40974
404,6.51122,80.5743,-4.69933
405,-0.589073,28.8638,1.6699
408,3.30131,102.599,-5.37854
409,-0.855235,46.0741,5.65035
411,-3.09589,45.9974,-1.86949
412,15.3365,186.832,-6.53732
413,-0.753213,39.9738,10.7102
414,0.967901,33.7216,6.13991
415,-0.571129,27.4839,-0.640133
416,-0.0228252,4.39313,-2.05075
417,-2.9755,46.2272,-0.799492
419,-0.248748,7.37344,-2.06066
420,0.2261,10.9228,-2.1806
421,-0.784974,53.8742,0.000539477
422,9.30146,109.8,-1.2788
423,-0.347649,15.5036,-2.40045
424,0.630944,21.8023,-2.76036
425,-2.1342,32.506,0.170106
427,-0.472127,26.8738,-2.88016
428,2.80865,34.7693,-3.2402
429,-0.624036,39.8939,0.91018
430,8.01113,94.8121,1.09092
431,-0.688116,44.4341,-3.0997
432,1.39958,42.7713,-3.4699
433,-2.13419,32.476,0.930105
434,6.37165,175.484,3.05305
435,-2.45707,37.8565,-2.42974
436,6.79147,80.7539,-4.71934
437,-0.508963,28.9437,1.6699
438,6.19545,170.745,6.95294
440,3.65139,102.658,-5.37857
441,-0.489736,28.2837,3.45988
442,6.37295,175.834,14.3531
445,-0.623769,39.5737,10.6002
446,0.994972,31.6016,5.74986
448,-0.0128253,4.39312,-2.05075
449,-2.77578,46.0169,-0.799511
450,7.00082,175.314,-5.097
451,-0.228735,7.38342,-2.06066
452,0.266087,10.9127,-2.17061
455,-0.287663,15.4935,-2.40045
456,0.710903,21.7722,-2.76037
457,-2.78552,46.1569,0.260493
458,5.38696,135.716,-0.777872
459,-0.372127,26.8737,-2.88016
460,2.94856,34.6991,-3.24021
462,8.35092,94.6617,1.09089
463,-0.51693,45.3039,-3.15969
464,1.68322,45.4409,-3.68985
465,-2.43393,39.9564,1.15031
466,7.04262,176.193,3.06302
467,-2.3072,37.7563,-2.41975
468,7.04062,80.1336,-4.67938
469,-0.484126,39.7537,2.30017
472,4.00102,102.388,-5.3686
473,-0.475124,38.8936,4.76014
475,-2.76615,45.8069,-1.85952
477,-0.414705,31.6934,8.47996
478,1.10512,31.7114,5.77985
480,0.00718841,4.40309,-2.05075
481,-2.60596,45.8867,-0.799527
483,-0.198748,7.37337,-2.05066
484,0.306087,10.9127,-2.17061
485,-0.342406,41.1336,0.000189992
486,10.5277,114.359,-1.32878
487,-0.22769,15.4734,-2.40046
488,0.780862,21.7421,-2.76037
490,5.83631,135.245,-0.777916
491,-0.2921,26.8935,-2.88017
492,3.05841,34.589,-3.23022
494,8.74176,95.2711,1.10088
495,-0.404675,54.2937,-3.78948
496,1.82285,45.1707,-3.67987
497,-2.6157,45.9666,1.33048
499,-2.2162,38.4962,-2.46974
501,-0.334045,39.8135,2.30016
502,7.66313,176.343,7.18297
504,4.37116,102.487,-5.36863
505,-0.334945,39.0234,4.78014
