-916.219,-36.0445,-28.2084
0.309628,0.950511,-0.0256859
-0.950739,0.309049,-0.0241473
-0.0150141,0.0318972,0.999378
0,0.91011,4.19348,-2.02357
1,16.7848,99.8445,-1.82844
3,1.31995,7.04351,-2.01553
4,2.49981,10.0235,-2.07726
5,18.1249,82.9759,-0.0551969
6,34.6042,106.736,-1.36585
7,2.82966,13.8435,-2.19998
8,4.81951,18.5234,-2.44262
10,18.7658,69.5357,-0.454832
11,5.0093,23.6933,-2.61642
12,8.46914,26.6634,-2.62714
13,14.925,68.517,1.57426
14,23.935,74.0769,0.844011
15,9.20846,42.6732,-3.06884
16,9.08885,34.1233,-2.89247
17,14.8635,88.5177,2.53923
18,18.0753,67.0368,1.15674
19,8.46812,50.9829,-3.33539
20,16.948,52.6335,-3.24294
21,18.1928,83.2696,4.89461
22,18.0046,66.758,2.76692
23,16.3069,74.7432,-3.60981
24,17.2175,63.8533,-3.51124
26,15.6641,58.2095,4.87232
27,15.3661,91.4829,-3.84278
28,23.6766,73.2742,-2.7355
32,0.92011,4.19348,-2.02357
35,1.33995,7.03351,-2.01552
36,2.52981,10.0035,-2.06723
37,15.8556,71.5158,-0.0475851
38,34.8242,106.146,-1.36531
39,2.86966,13.8235,-2.19995
40,4.87951,18.4734,-2.44256
41,15.7042,91.5362,0.467326
42,20.2156,73.8157,-0.487413
43,5.0893,23.6233,-2.61633
44,8.53914,26.5935,-2.61706
45,15.145,68.357,1.57448
46,18.4161,56.4965,0.6448
47,9.33846,42.5532,-3.06869
48,9.17885,33.9733,-2.88232
49,15.1835,88.5477,2.53934
50,20.1649,73.677,1.27267
51,8.65812,51.0429,-3.34536
52,17.078,52.4435,-3.23274
53,18.2828,82.3396,4.85535
54,18.3346,67.0381,2.77686
55,16.4869,74.2932,-3.5894
56,17.2675,63.1833,-3.47072
58,16.274,59.5996,4.99154
59,15.3562,89.573,-3.76135
63,36.1423,161.684,-3.95642
64,0.940114,4.20348,-2.03357
66,19.0366,68.6244,-2.11403
67,1.36995,7.02351,-2.0155
68,2.56981,9.99354,-2.0672
69,16.1056,71.4358,-0.0474162
70,35.0543,105.616,-1.35482
71,2.90966,13.7835,-2.1999
72,4.92951,18.4134,-2.43249
74,41.4717,148.577,-0.98426
75,5.1593,23.5733,-2.60627
76,8.60914,26.4835,-2.60695
77,15.375,68.247,1.56466
78,18.6461,56.5065,0.644893
79,9.47846,42.4732,-3.05857
80,9.26886,33.8333,-2.88218
81,15.5335,88.6977,2.54938
82,18.8552,68.0169,1.17635
83,8.80812,50.9129,-3.33519
84,17.238,52.2835,-3.23255
85,20.5721,91.0101,5.35984
86,18.9245,68.2681,2.82619
87,16.657,73.8532,-3.57899
88,17.3375,62.6233,-3.45027
90,16.484,59.5696,5.00165
91,15.5062,88.543,-3.72052
92,20.0371,60.6644,-2.26762
96,0.950115,4.18348,-2.03355
97,16.8351,94.2146,-1.73419
99,1.38995,7.03352,-2.0155
100,2.58981,9.96354,-2.06717
101,15.6957,68.6158,-0.0454785
102,35.2643,105.096,-1.35433
103,2.95966,13.7635,-2.19986
104,4.97951,18.3534,-2.43243
105,20.7029,115.567,0.59147
106,19.2959,68.6957,-0.453971
107,5.2193,23.5233,-2.6062
108,8.67915,26.4035,-2.60686
109,15.3751,67.227,1.54542
110,19.016,56.9865,0.664694
111,9.60847,42.3732,-3.05844
112,9.34886,33.7133,-2.87205
113,15.0038,84.1176,2.41259
114,19.955,71.027,1.22457
115,8.97812,50.833,-3.33506
116,17.358,52.0935,-3.22236
117,20.8621,90.8901,5.36006
118,19.2345,68.4982,2.84615
119,16.787,73.3032,-3.54852
120,17.3676,61.9134,-3.40972
122,16.1942,57.7895,4.85286
123,15.6263,87.5631,-3.67973
124,20.1371,60.3244,-2.25732
128,0.97011,4.18349,-2.02354
129,17.175,94.2246,-1.73405
131,1.41995,7.02352,-2.01548
132,2.62981,9.94355,-2.06714
134,35.4943,104.556,-1.34383
135,2.98966,13.7435,-2.19983
136,5.02951,18.2734,-2.42235
137,15.8645,87.1662,0.440675
138,20.3058,71.3257,-0.475505
139,5.2993,23.4633,-2.59612
140,8.73915,26.2935,-2.59675
141,15.5551,66.967,1.5457
142,18.9361,56.1265,0.645304
143,9.72847,42.2732,-3.04831
144,9.42887,33.5633,-2.8619
145,15.2338,83.6976,2.403
146,19.2552,67.6869,1.16677
147,9.12813,50.663,-3.32487
148,17.488,51.8935,-3.21215
149,21.2821,91.2402,5.38998
150,19.3645,68.0481,2.82655
151,16.917,72.7432,-3.52805
152,17.4276,61.2934,-3.37923
154,16.7641,58.9896,4.96221
155,15.7763,86.6331,-3.64897
156,19.0173,56.3344,-2.10482
158,16.5615,58.3441,11.0226
159,18.186,78.0945,-1.91151
160,0.970111,4.17349,-2.02353
163,1.43995,7.02352,-2.01547
164,2.64981,9.92355,-2.06712
165,16.0857,68.1258,-0.044941
166,19.2167,56.2855,-0.724693
167,3.04966,13.7235,-2.18979
168,5.07951,18.2134,-2.41228
169,17.4741,94.0163,0.476235
170,20.6157,71.4757,-0.475483
171,5.36931,23.4033,-2.59605
172,8.81915,26.2035,-2.59665
173,16.0151,67.857,1.56523
175,9.86847,42.1932,-3.04819
176,9.49887,33.3733,-2.85173
177,15.4938,83.4776,2.40328
178,19.7552,68.5069,1.18637
