-913.75,-42.5285,-28.2612
0.351222,0.935691,-0.0335422
-0.936235,0.350577,-0.0236704
-0.0103891,0.0397169,0.999157
0,-1.53443,4.20686,-2.07116
1,-32.3459,72.0082,-1.39011
2,-40.985,122.086,-3.77284
3,-2.81167,6.92815,-2.06192
4,-3.63802,10.529,-2.21285
5,-33.3527,85.1996,-0.0233467
7,-5.88367,14.8012,-2.46408
8,-7.39658,21.7726,-2.91588
9,-23.7754,52.87,0.30523
10,-41.0551,122.267,-0.772886
11,-9.28484,23.5046,-2.72646
12,-7.25297,25.3826,-2.46672
13,-23.8873,60.9504,1.49329
14,-34.037,120.611,1.40814
15,-23.2285,59.2583,-4.44625
16,-8.97189,26.4643,-2.28714
17,-24.1247,53.6506,1.68501
19,-27.6862,61.5928,-4.3372
20,-26.5831,94.1214,-5.71487
21,-25.4435,64.9425,4.0322
23,-26.3007,67.1216,-3.3684
24,-37.0766,110.422,-6.1297
25,-9.57463,24.2463,3.17334
27,-32.5153,72.398,-3.24022
29,-9.62483,24.3872,7.0033
31,-33.4422,85.4392,-2.15341
32,-1.50442,4.21683,-2.07116
33,-32.4151,72.8083,-1.41031
34,-40.555,122.136,-3.77281
35,-2.79165,6.94813,-2.07192
36,-3.59801,10.5389,-2.21285
37,-33.4615,86.3197,-0.0236238
38,-38.1203,136.834,-1.6861
39,-5.83365,14.8211,-2.46408
40,-7.33653,21.8225,-2.91588
41,-23.5155,52.7497,0.305282
42,-40.6051,122.307,-0.772855
43,-9.20479,23.5545,-2.72646
44,-7.17294,25.4125,-2.45672
45,-25.6421,66.0922,1.61191
46,-33.7863,121.23,1.41802
47,-23.1082,59.5381,-4.4663
48,-8.85196,26.3942,-2.27711
49,-25.4512,57.132,1.78406
51,-27.6457,62.0728,-4.36731
52,-14.0678,50.2193,-3.04326
56,-37.2748,112.232,-6.22015
57,-9.53447,24.4062,3.1933
59,-33.9514,76.2594,-3.41127
61,-10.0036,25.6077,7.34298
62,-8.49368,25.3256,4.84318
63,-33.5212,86.4792,-2.17367
64,-1.48442,4.21681,-2.06115
65,-32.4642,73.6583,-1.42051
66,-40.0749,122.186,-3.77278
67,-2.76165,6.9481,-2.06192
68,-3.568,10.5489,-2.21285
69,-33.5304,87.4498,-0.0238997
70,-33.5153,121.969,-1.49214
71,-5.78364,14.8311,-2.46407
72,-7.26647,21.8825,-2.92589
73,-32.5342,73.8089,0.429445
74,-40.135,122.366,-0.772826
75,-9.12474,23.6044,-2.72647
76,-7.08288,25.4724,-2.46673
77,-41.1505,107.398,2.63065
78,-33.2166,120.93,1.40814
79,-23.0178,59.9581,-4.48639
80,-8.75193,26.4241,-2.27711
81,-23.0462,52.2195,1.63545
82,-50.3039,153.467,2.75884
84,-13.798,49.9891,-3.02318
85,-25.0731,65.3322,4.04214
89,-9.41453,24.3461,3.18333
91,-33.5515,76.139,-3.4012
92,-35.398,128.891,-4.69396
93,-9.89362,25.6076,7.32299
94,-8.45353,25.4755,4.86315
95,-33.5801,87.5893,-2.20394
96,-1.47441,4.2268,-2.06116
97,-32.5434,74.4984,-1.43072
98,-39.6449,122.225,-3.76275
99,-2.75164,6.95809,-2.07192
100,-3.528,10.5488,-2.21285
101,-33.6292,88.5899,-0.0241807
102,-33.0255,121.809,-1.49205
103,-5.73361,14.861,-2.46408
104,-7.20643,21.9224,-2.91589
105,-24.0632,55.0203,0.314691
106,-39.7049,122.446,-0.772807
107,-9.06468,23.6643,-2.72648
108,-7.01281,25.5323,-2.47674
109,-41.2591,108.768,2.66032
110,-34.9486,128.932,1.50607
111,-22.9175,60.2579,-4.50646
112,-8.6619,26.454,-2.27711
113,-11.273,25.6374,0.792854
115,-11.2129,25.4967,-1.78711
116,-13.6081,49.9389,-3.02316
120,-36.1556,111.431,-6.15986
125,-9.23508,24.1268,6.8934
126,-8.28372,25.2853,4.82321
127,-33.6889,88.7694,-2.22423
128,-1.46442,4.21679,-2.06115
130,-39.1848,122.265,-3.76272
131,-2.72164,6.95806,-2.06192
