-918.786,-29.1402,-28.1621
0.353686,0.935168,-0.0191621
-0.935332,0.353428,-0.0156021
-0.00781816,0.0234412,0.999695
0,-2.69715,3.6377,-2.03135
2,-30.5198,45.8734,-1.59589
3,-4.63166,5.9339,-2.0514
4,-6.31803,9.15055,-2.18195
5,-33.448,45.3383,-0.00431216
6,-25.5432,42.7336,-0.576908
7,-9.11379,12.055,-2.31185
8,-11.8548,17.5595,-2.66285
9,-36.7974,45.0919,0.317346
10,-30.3186,45.5643,-0.31586
11,-14.0571,18.8153,-2.50235
12,-12.1093,19.9792,-2.16374
13,-33.4675,45.3688,1.28568
14,-27.3586,45.8005,0.592667
15,-15.4406,20.7228,-1.7925
16,-13.74,20.4061,-1.99315
17,-36.7767,45.0825,1.66734
18,-30.3281,45.5848,0.934136
19,-16.6495,20.2105,-1.66172
20,-13.6642,22.6264,-1.53411
21,-28.1425,38.0798,2.72623
22,-30.3676,45.6453,2.20413
23,-33.1083,44.8679,-2.59428
24,-28.9958,43.5659,-2.73565
25,-30.1463,40.8273,6.19602
26,-28.7017,43.1194,4.1944
28,-25.6441,42.9129,-1.74694
30,-12.7743,18.9605,4.127
32,-2.65712,3.62778,-2.02136
34,-30.4403,46.1036,-1.59603
35,-4.62168,5.94392,-2.05141
36,-6.29809,9.18059,-2.18197
37,-33.2381,45.3587,-0.00441818
39,-9.08391,12.1151,-2.32189
40,-11.7748,17.5697,-2.66289
41,-36.5374,45.1124,0.317217
42,-30.0986,45.5848,-0.315971
43,-13.9772,18.8554,-2.5024
44,-11.9993,19.9794,-2.16379
45,-33.2375,45.3793,1.28557
46,-25.4129,42.8643,0.552978
47,-15.3706,20.753,-1.79254
48,-13.6701,20.4362,-1.9932
50,-30.1181,45.5952,0.934034
51,-16.5295,20.2008,-1.66177
53,-28.7246,39.1587,2.79605
54,-30.1476,45.6657,2.20402
55,-32.8783,44.8884,-2.58439
56,-28.8861,43.7261,-2.73577
57,-28.2419,38.5009,5.8261
58,-28.2711,42.7802,4.15434
59,-16.5893,20.2709,-1.06177
62,-12.6743,18.9307,4.10696
64,-2.64712,3.6278,-2.01137
67,-4.58168,5.944,-2.05143
68,-6.26815,9.21064,-2.19199
69,-32.9881,45.3692,-0.00453869
71,-9.05399,12.1551,-2.32192
72,-11.7048,17.5798,-2.66293
74,-29.8786,45.5752,-0.316069
75,-13.8772,18.8456,-2.49245
76,-11.9193,19.9996,-2.16383
77,-33.0175,45.3897,1.28547
78,-26.9386,45.8013,0.592471
79,-15.2807,20.7932,-1.7926
80,-13.5902,20.4764,-1.99325
81,-16.4184,20.212,0.738171
82,-29.8881,45.6057,0.923923
83,-16.4295,20.231,-1.66183
84,-13.3638,22.467,-1.51418
85,-27.3013,37.4615,2.67609
86,-29.9477,45.6861,2.20392
88,-28.4956,43.4669,-2.71584
89,-28.2725,38.8209,5.85598
90,-28.6629,43.7195,4.23413
91,-16.4493,20.2612,-1.05184
94,-12.5743,18.9209,4.09692
96,-2.63716,3.64782,-2.02138
97,-16.3992,20.3415,-0.451892
99,-4.56174,5.97404,-2.05145
100,-6.23819,9.2307,-2.19202
101,-32.7581,45.3997,-0.00465814
103,-9.00403,12.1752,-2.32195
104,-11.6148,17.6,-2.65298
105,-16.3989,20.3318,0.138112
106,-29.6587,45.6256,-0.316192
107,-13.7772,18.8658,-2.4925
108,-11.8293,20.0198,-2.15388
109,-32.7776,45.4202,1.28534
110,-26.7287,45.8417,0.592357
111,-15.2108,20.8433,-1.79265
112,-13.4802,20.4966,-1.99331
113,-16.3185,20.2522,0.738108
114,-26.1876,40.2329,0.814427
115,-16.3596,20.2811,-1.66189
116,-13.2539,22.4772,-1.51424
117,-28.3948,39.2794,2.79585
119,-31.3454,43.4214,-2.4845
121,-27.7216,38.3619,5.77591
122,-25.6947,39.4751,3.81451
123,-16.3594,20.2913,-1.05189
124,-13.3338,22.6073,-0.914254
125,-15.9487,21.8956,7.20726
126,-12.5445,19.021,4.10686
128,-2.63718,3.65782,-2.02138
129,-16.3092,20.3617,-0.451942
131,-4.56178,5.99404,-2.05146
132,-6.20823,9.25076,-2.19204
133,-32.5481,45.3901,-0.00475177
135,-8.97413,12.2253,-2.32198
136,-11.5448,17.6101,-2.65302
137,-16.2989,20.352,0.138057
138,-29.4587,45.626,-0.316285
139,-13.7073,18.876,-2.48254
140,-11.7694,20.0299,-2.15391
141,-32.5576,45.4306,1.27524
142,-26.5387,45.8321,0.592273
143,-15.1108,20.8535,-1.7927
144,-13.4102,20.5067,-1.98335
145,-16.2385,20.2723,0.738062
146,-26.6295,41.202,0.834231
147,-16.2997,20.3412,-1.66194
148,-13.1538,22.4674,-1.50428
149,-32.6068,45.4813,3.23524
150,-29.4876,45.667,2.18371
151,-32.2886,45.0295,-2.57472
152,-27.6543,42.7986,-2.66595
153,-27.5717,38.4022,5.76583
154,-28.7043,44.4394,4.28386
155,-16.2794,20.3115,-1.05194
156,-13.2238,22.5976,-0.914301
158,-12.5548,19.1809,4.1368
160,-2.60718,3.65788,-2.0214
161,-16.2293,20.3919,-0.451992
163,-4.5318,6.0041,-2.05147
164,-6.17829,9.28082,-2.19207
165,-32.3182,45.4105,-0.0048671
167,-8.93417,12.2454,-2.32201
168,-11.4548,17.6003,-2.64306
169,-16.219,20.3821,0.138008
170,-29.2488,45.6464,-0.316391
171,-13.6173,18.8961,-2.48259
172,-11.6694,20.0501,-2.15397
173,-32.3376,45.451,1.27513
174,-26.3388,45.8625,0.592167
175,-15.0108,20.8737,-1.78276
176,-13.2902,20.497,-1.9834
177,-16.1786,20.3224,0.738014
179,-16.2299,20.4113,-1.662
180,-13.094,22.5476,-1.51434
181,-32.3568,45.4718,3.22513
182,-27.3919,42.731,2.04395
183,-32.0285,44.98,-2.56482
184,-27.4643,42.829,-2.65606
187,-16.2196,20.3916,-1.052
188,-13.1339,22.6177,-0.904351
190,-12.3946,19.0912,4.10677
192,-2.59716,3.6479,-2.0214
193,-16.1694,20.472,-0.452053
195,-4.51182,6.01414,-2.05149
196,-6.14833,9.30088,-2.19209
197,-32.1182,45.4509,-0.00497672
198,-13.0838,22.7181,-0.304416
199,-8.89427,12.2954,-2.32205
200,-11.3748,17.6105,-2.6431
201,-16.1391,20.4423,0.137946
202,-29.0288,45.6569,-0.316498
203,-13.5273,18.9063,-2.47263
204,-11.5894,20.0602,-2.15401
205,-32.1177,45.4615,1.27502
207,-14.9109,20.8839,-1.78281
208,-13.2103,20.5271,-1.98345
209,-16.0987,20.3826,0.737952
210,-26.38,41.4525,0.834011
211,-16.18,20.4914,-1.66206
212,-13.0643,22.6776,-1.51441
214,-27.2622,42.8413,2.04385
215,-31.5077,44.5911,-2.53491
216,-27.2844,42.8693,-2.65616
218,-13.3689,20.7885,1.98652
219,-16.1697,20.4617,-1.05205
220,-13.064,22.6879,-0.914413
222,-15.4038,24.0258,5.16612
224,-2.58722,3.67792,-2.02142
225,-16.1096,20.5521,-0.452113
227,-4.49186,6.03417,-2.05151
228,-6.11837,9.32093,-2.19211
229,-31.8883,45.4614,-0.00508791
230,-12.9938,22.7483,-0.30447
231,-8.85433,12.3255,-2.32208
232,-11.2949,17.6206,-2.63314
233,-16.0892,20.5124,0.137894
234,-28.8288,45.6773,-0.316599
235,-13.4273,18.8965,-2.47268
236,-11.4794,20.0405,-2.14405
237,-31.8977,45.4919,1.2749
238,-13.0236,22.7884,0.285527
239,-14.8209,20.9041,-1.78286
240,-13.1303,20.5473,-1.9835
241,-16.0288,20.4427,0.737894
242,-28.8283,45.6978,0.923392
243,-16.1402,20.5915,-1.66212
244,-13.0144,22.7677,-1.52447
248,-27.1948,43.0695,-2.66628
249,-15.2498,21.5353,3.20708
251,-16.15,20.6018,-1.06212
252,-13.0042,22.768,-0.914474
256,-2.57724,3.68794,-2.02142
257,-16.0898,20.6721,-0.452172
259,-4.46188,6.04423,-2.05152
260,-6.07841,9.34101,-2.19214
261,-31.6583,45.4818,-0.00520324
262,-12.9239,22.7984,-0.304523
263,-8.82441,12.3656,-2.33211
264,-11.2149,17.6308,-2.63318
265,-16.0394,20.6025,0.137833
266,-28.6089,45.6977,-0.31671
267,-13.3373,18.9167,-2.46273
268,-11.3894,20.0406,-2.1441
269,-31.6778,45.5123,1.26479
270,-12.9437,22.8386,0.285469
271,-14.731,20.9442,-1.78292
272,-13.0103,20.5275,-1.97354
273,-15.999,20.5528,0.737835
274,-24.9668,39.8253,0.794028
275,-16.1505,20.7415,-1.67217
276,-12.9947,22.9278,-1.52454
277,-14.7796,21.0155,1.46708
278,-26.782,42.7422,2.02366
279,-29.7239,42.6746,-2.41494
280,-27.7071,44.2385,-2.72653
281,-15.21,21.6254,3.21703
282,-25.8682,41.2648,3.94385
284,-12.9744,22.878,-0.914533
288,-2.55723,3.68798,-2.01143
291,-4.44192,6.06427,-2.05154
292,-6.04847,9.37107,-2.19216
293,-31.4383,45.5023,-0.00531391
294,-12.8641,22.8785,-0.304584
295,-8.77447,12.3957,-2.33215
296,-11.1349,17.6409,-2.62322
297,-16.0197,20.7325,0.13777
298,-28.4089,45.7181,-0.316811
299,-13.2574,18.9468,-2.46278
300,-11.3295,20.0808,-2.14414
301,-31.4478,45.5228,1.26468
302,-12.8638,22.8788,0.285416
303,-14.651,20.9644,-1.77296
304,-12.9403,20.5677,-1.97359
305,-15.9492,20.6229,0.737783
306,-24.3053,39.0566,0.784039
307,-16.1208,20.8616,-1.67224
309,-31.477,45.5735,3.19468
310,-26.6923,42.9324,2.03354
311,-29.5741,42.7749,-2.41505
312,-27.5272,44.2988,-2.72663
313,-15.1602,21.7355,3.21696
314,-25.0262,40.2264,3.83389
315,-34.9197,45.6245,-2.33375
316,-12.9547,23.0481,-0.914612
318,-12.135,19.2718,4.11657
319,-31.479,45.5617,-1.28532
320,-2.54726,3.69799,-2.02144
323,-4.42194,6.07431,-2.05155
324,-6.02853,9.40111,-2.19218
325,-31.2184,45.5327,-0.00542871
326,-12.8143,22.9686,-0.304645
327,-8.74455,12.4357,-2.33218
328,-11.0549,17.6311,-2.62325
330,-28.1889,45.7285,-0.316918
331,-13.1674,18.947,-2.46282
332,-11.2395,20.0909,-2.13419
333,-31.2378,45.5532,1.26457
334,-12.7939,22.9489,0.285354
335,-14.5811,21.0145,-1.77302
336,-12.8604,20.5878,-1.97364
337,-15.8994,20.713,0.737722
338,-28.2084,45.759,0.913079
339,-16.0308,20.8917,-1.67229
340,-23.9455,43.3858,-2.87792
341,-31.267,45.5839,3.19457
342,-25.9406,42.0339,1.98357
343,-29.4945,42.9751,-2.42517
344,-27.3473,44.3492,-2.72674
345,-15.1304,21.8355,3.2269
346,-25.7491,41.7251,3.97361
347,-34.6697,45.635,-2.32387
350,-12.0751,19.3219,4.11652
352,-2.52726,3.69803,-2.02145
355,-4.40197,6.09435,-2.05157
356,-5.98855,9.41119,-2.19221
357,-30.9884,45.5431,-0.00553991
358,-12.7846,23.1387,-0.304729
359,-8.69461,12.4658,-2.33221
360,-10.9749,17.6513,-2.6133
361,-34.1378,45.2771,0.306034
362,-28.009,45.7789,-0.317022
363,-13.1075,18.9971,-2.46287
364,-11.1394,20.0711,-2.13422
365,-30.9978,45.5536,1.25446
366,-12.7441,23.049,0.28529
367,-14.4812,21.0347,-1.77307
368,-12.7604,20.588,-1.96369
371,-15.9409,20.9419,-1.67235
372,-23.8258,43.556,-2.88805
373,-31.017,45.5944,3.18445
374,-25.8109,42.1841,1.98344
375,-30.1872,44.3437,-2.49542
376,-27.1574,44.3995,-2.72685
377,-15.0806,21.9556,3.23683
378,-26.0206,42.5246,4.0434
379,-34.4297,45.6654,-2.32399
382,-14.4527,23.4076,4.97594
383,-30.9589,45.4927,-1.27553
384,-2.51331,3.70823,-2.02142
387,-4.36797,6.10463,-2.05153
388,-5.95451,9.4415,-2.19215
389,-30.7735,45.5543,-0.00532611
391,-8.65052,12.5062,-2.33215
392,-10.9006,17.6518,-2.61319
393,-33.9129,45.2784,0.306219
395,-13.0032,19.0078,-2.45277
396,-11.0552,20.1017,-2.1341
397,-30.793,45.5848,1.25467
399,-14.3869,21.0753,-1.77297
400,-12.6661,20.6086,-1.96357
401,-33.9223,45.2989,1.62622
402,-25.6968,42.3045,0.843661
403,-15.8566,20.9725,-1.67226
404,-23.7715,43.8268,-2.89783
405,-30.8022,45.6056,3.17467
406,-25.0443,41.2262,1.9438
407,-30.4237,45.044,-2.52528
410,-25.9261,42.6854,4.04361
411,-34.2049,45.6868,-2.31381
414,-14.4687,23.6079,5.00605
415,-30.7841,45.5638,-1.27533
416,-2.50335,3.72825,-2.02143
418,-25.6685,42.6037,-1.44647
