-914.597,-40.4169,-28.2496
0.333661,0.942126,-0.0326898
-0.942614,0.332982,-0.0245394
-0.0122341,0.0390017,0.999164
0,-0.600831,4.40389,-2.06098
2,-3.32288,32.2878,-0.944583
3,-1.23686,7.34476,-2.07128
4,-1.25187,11.0548,-2.21184
5,-15.4067,103.244,-0.0126248
6,-1.49927,27.4654,-0.324256
7,-2.4855,15.8064,-2.47229
8,-2.43555,23.2463,-2.96342
10,-3.3326,32.3779,-0.184595
11,-4.081,26.5985,-2.88356
12,-1.7239,31.8653,-2.98487
13,-4.55585,29.8297,0.686056
14,-2.11224,39.9363,0.444001
15,-10.9684,73.2275,-5.15908
16,-3.14564,30.4973,-2.50435
17,-20.8245,104.372,3.06839
18,-3.34233,32.458,0.545395
19,-10.0693,50.0766,-3.27579
20,-2.11282,39.9559,-2.336
21,-4.5656,29.8499,1.73605
22,-3.34211,32.4981,1.31539
24,-3.33297,32.3477,-1.70459
26,-3.35173,32.5584,2.65538
28,-2.10268,39.9061,-1.396
29,-4.44532,29.0706,7.85615
30,-3.70603,36.1394,6.60492
31,-15.6154,104.644,-2.47279
32,-0.570842,4.39386,-2.05099
34,-3.51843,35.598,-1.04504
35,-1.21687,7.33473,-2.07129
36,-1.20187,11.0547,-2.21185
37,-15.2448,104.694,-0.0128783
39,-2.4355,15.8063,-2.4723
40,-2.35556,23.2361,-2.96343
42,-3.21257,32.3977,-0.184624
43,-3.99097,26.6184,-2.88358
44,-1.62332,32.2952,-3.01496
45,-4.45584,29.8395,0.686032
46,-1.97217,39.9862,0.443963
47,-10.7878,73.6973,-5.19919
48,-3.0455,30.6072,-2.51439
49,-20.1864,102.981,3.02846
50,-3.20256,32.2878,0.54539
51,-9.8993,50.1063,-3.27583
53,-4.4061,29.4796,1.71608
54,-3.21235,32.318,1.30539
55,-15.2062,104.403,-4.92284
56,-3.51857,35.6279,-1.87504
57,-5.60422,37.7917,4.67509
58,-2.95572,29.6478,2.41573
60,-1.97257,39.9859,-1.39604
61,-4.41462,29.5606,7.99607
62,-3.24083,32.6887,5.97534
63,-15.2354,104.594,-2.46287
64,-0.550831,4.40383,-2.06099
66,-3.40825,35.7279,-1.04508
67,-1.18687,7.33469,-2.07129
68,-1.16188,11.0446,-2.21186
69,-17.1925,121.157,-0.0149308
70,-2.36509,52.7865,-0.617878
71,-2.38549,15.8163,-2.47231
72,-2.27558,23.226,-2.96345
74,-3.41808,35.718,-0.205079
75,-3.90092,26.6583,-2.89361
76,-1.52276,32.715,-3.04504
77,-4.35577,29.8894,0.686003
78,-1.8223,39.886,0.443946
79,-10.4385,73.1668,-5.14918
80,-2.95534,30.727,-2.52443
81,-19.8362,103.161,3.02835
82,-3.40783,35.7781,0.60491
83,-9.71927,50.1261,-3.27587
84,-3.85798,88.3579,-5.16291
85,-6.673,46.4029,2.70402
86,-3.09235,32.3178,1.30536
87,-17.1442,120.826,-5.69489
88,-4.02929,42.5485,-2.24597
89,-4.29568,29.4798,3.63605
90,-2.85576,29.6176,2.40572
91,-36.5899,190.962,-7.9412
93,-4.40369,30.2206,8.16596
94,-3.13083,32.6886,5.96531
95,-17.1634,120.956,-2.85491
96,-0.540831,4.40381,-2.06099
97,-35.9389,190.982,-3.41135
98,-3.88899,42.6085,-1.24601
99,-1.17686,7.34467,-2.0713
100,-1.12187,11.0546,-2.21187
101,-14.505,104.563,-0.0130201
102,-2.4558,59.6667,-0.698893
103,-2.32549,15.8162,-2.47232
104,-2.18561,23.1959,-2.95346
105,-35.8684,190.602,1.08869
106,-3.88879,42.5986,-0.246012
107,-3.81089,26.6781,-2.89363
108,-1.43238,33.0049,-3.0751
109,-14.5242,104.743,2.43696
110,-1.70207,40.0558,0.443894
112,-2.86507,30.9269,-2.53448
113,-19.6252,103.92,3.04819
114,-3.00245,32.3676,0.545335
115,-9.54923,50.1559,-3.27591
116,-3.78059,93.8778,-5.48375
118,-2.98249,32.2176,1.29535
119,-16.7342,120.805,-5.69498
120,-3.87936,42.4983,-2.236
122,-3.91769,42.8093,3.49396
125,-4.18485,29.4003,7.93604
126,-3.03078,32.7284,5.97529
127,-16.7633,121.036,-2.85501
128,-0.520829,4.40379,-2.051
130,-3.73898,42.6183,-1.24605
131,-1.13684,7.35462,-2.07131
132,-1.0819,11.0345,-2.21187
133,-13.0063,96.1911,-0.0120872
134,-2.23626,59.3264,-0.69889
135,-2.2655,15.8061,-2.47233
136,-2.10567,23.1558,-2.95347
137,-18.8487,101.699,0.578359
138,-3.74873,42.6385,-0.246048
139,-3.72089,26.678,-2.89365
140,-1.31236,33.0147,-3.07513
141,-11.9763,88.48,2.04885
142,-1.56194,40.1556,0.443848
143,-5.47325,39.7104,-2.80523
144,-2.77488,31.0668,-2.54452
145,-18.8581,101.759,2.99835
146,-2.88241,32.3974,0.545304
147,-9.38918,50.1956,-3.27595
148,-3.46021,94.1573,-5.49387
150,-3.17744,35.9279,1.44484
151,-23.5613,175.144,-8.25167
152,-3.73926,42.5681,-2.23604
154,-2.62616,29.3273,2.38571
155,-34.8627,188.82,-7.84126
157,-5.83633,42.5231,11.4844
158,-2.8615,32.2082,5.87533
159,-16.3729,121.335,-2.85514
160,-0.510842,4.39377,-2.051
161,-34.4894,190.58,-3.4016
162,-3.59887,42.6981,-1.24609
163,-1.10684,7.35458,-2.07131
164,-1.04187,11.0545,-2.21189
165,-11.5479,87.5991,-0.0111125
166,-2.04594,59.5661,-0.698968
167,-2.2155,15.806,-2.47234
168,-2.01569,23.1357,-2.93349
169,-18.1115,99.6381,0.558508
170,-3.60852,42.7983,-0.246103
171,-3.63089,26.6779,-2.89367
172,-1.20231,33.0546,-3.07516
173,-9.95407,75.3472,1.74038
174,-1.40266,39.6254,0.443893
175,-4.99654,37.2498,-2.62496
176,-2.67475,31.1666,-2.55456
177,-18.9049,104.11,3.04801
178,-3.5394,41.9883,0.714004
180,-3.10152,93.1768,-5.4438
181,-11.4874,87.1398,5.08894
182,-3.59816,42.7486,1.7239
183,-22.9414,175.103,-8.2418
184,-4.8681,58.3496,-3.06817
185,-3.97582,29.3793,3.626
186,-2.65379,31.0574,2.52546
189,-5.69624,42.5929,11.4944
190,-3.05617,36.0385,6.57479
192,-0.490829,4.40375,-2.05101
195,-1.08684,7.35455,-2.07132
196,-1.00186,11.0644,-2.2119
197,-9.68446,75.3466,-0.00967521
198,-1.82628,59.3158,-0.698978
199,-2.15552,15.7959,-2.47236
200,-1.93573,23.1056,-2.9435
201,-18.6247,104.689,0.58786
202,-4.19536,52.5391,-0.307441
203,-3.53089,26.6778,-2.88369
204,-1.07236,33.0144,-3.07518
205,-12.9588,101.361,2.34712
206,-1.29131,40.6152,0.45372
207,-4.72796,36.1894,-2.55486
208,-2.56454,31.3265,-2.5646
209,-18.3364,103.009,3.01805
210,-3.6842,45.8285,0.783458
211,-5.39659,29.7104,-1.93374
212,-2.72312,91.9863,-5.3737
213,-4.28178,32.6495,1.89557
214,-2.39671,29.1168,1.17569
215,-9.64559,75.076,-3.52964
216,-3.68488,45.838,-2.41654
217,-3.78668,28.7591,3.54605
222,-2.91631,35.9384,6.55478
223,-9.665,75.2263,-1.76966
224,-0.480829,4.40373,-2.05101
226,-4.4772,58.7992,-1.71832
227,-1.05684,7.35451,-2.07133
228,-0.961884,11.0444,-2.2119
229,-10.7103,85.8379,-0.0110303
230,-1.61575,59.7055,-0.699082
231,-2.09553,15.7859,-2.46237
232,-1.84576,23.0855,-2.93352
234,-3.33775,43.3679,-0.256248
235,-3.44085,26.7076,-2.89372
236,-0.962322,33.0443,-3.07521
237,-11.0065,88.3287,2.04866
