-915.221,-38.762,-28.2365
0.321044,0.946569,-0.0306387
-0.946974,0.320397,-0.024227
-0.013116,0.036792,0.999237
0,0.0435418,4.39303,-2.0436
1,-2.0471,45.8658,-0.829452
2,7.38446,132.905,-3.95624
3,-0.143677,7.3432,-2.05544
4,0.409596,10.8326,-2.16775
6,11.4026,109.263,-1.34202
7,-0.0762344,15.2929,-2.38048
8,1.02951,21.4517,-2.72458
9,-1.49962,32.4059,0.148961
10,7.35449,132.337,-0.85587
12,3.38092,33.6192,-3.1627
13,0.12812,40.4648,0.903565
14,9.85922,94.5858,1.02755
15,0.161246,44.5622,-3.13903
16,2.14796,41.1202,-3.37722
17,-2.05652,46.0672,1.30042
18,9.62274,172.137,2.87854
19,-1.69565,37.1145,-2.40398
20,7.72934,74.5743,-4.40941
21,0.0373676,28.9254,1.65088
27,-2.05732,45.8351,-1.88943
28,14.1261,134.838,-4.8187
29,0.0610039,31.4696,8.39927
30,1.70232,33.3166,6.0478
32,0.0535323,4.38302,-2.0436
33,-1.88709,45.8756,-0.829487
34,7.87493,133.404,-3.97664
35,-0.113667,7.35317,-2.05545
36,0.459577,10.8126,-2.16774
37,0.496055,59.6539,-0.0386392
38,14.4756,133.64,-1.648
39,-0.0162439,15.2829,-2.38048
40,1.09949,21.4316,-2.73458
41,-1.89671,46.0763,0.220388
42,7.80429,132.117,-0.835813
43,0.114292,26.5425,-2.86763
44,3.49087,33.5691,-3.16269
45,0.267569,39.8847,0.883907
46,10.2094,94.7654,1.03737
47,0.408272,52.1117,-3.67385
48,2.45031,43.6598,-3.58888
49,-1.38936,32.5363,0.908859
51,-1.57526,37.5243,-2.42426
52,7.99938,74.6141,-4.40948
53,0.13733,28.8853,1.65089
57,0.257787,39.3572,4.79424
59,-1.88726,45.905,-1.89951
61,0.171202,31.6696,8.44912
62,1.72074,31.6964,5.75882
64,0.0735323,4.383,-2.0436
65,-1.72699,45.9855,-0.829586
66,8.29417,132.594,-3.94621
67,-0.0836672,7.35314,-2.05545
68,0.499577,10.8125,-2.16775
69,0.685583,59.1537,-0.0383576
70,12.2633,109.932,-1.3526
71,0.0337485,15.2728,-2.37048
72,1.16944,21.3715,-2.72455
74,8.3049,132.766,-0.856316
75,0.204432,26.6924,-2.87774
76,3.59079,33.479,-3.15265
77,0.407552,39.8646,0.893894
78,10.4486,93.9252,1.02786
79,0.588348,52.1915,-3.67394
80,2.59009,43.4197,-3.56876
81,-1.53204,40.2565,1.134
83,-1.46468,38.1542,-2.46468
85,0.247539,29.1052,1.66073
89,0.397913,39.4871,4.81414
