-915.353,-38.403,-28.2334
0.319096,0.947279,-0.0289931
-0.947624,0.318472,-0.0241809
-0.0136725,0.0351906,0.999287
0,0.169147,4.3629,-2.04184
1,-0.503323,39.9739,-0.700257
3,0.102193,7.31297,-2.04253
4,0.755625,10.6923,-2.14374
5,6.95732,175.826,-0.0480484
6,13.7083,99.8992,-1.20312
7,0.409998,15.0326,-2.33461
8,1.68593,20.9612,-2.6768
9,-0.512755,40.0242,0.209736
10,9.83076,111.703,-0.683839
11,0.912346,27.3219,-2.93794
12,4.2873,32.1684,-3.03105
13,6.94941,175.607,4.03201
14,12.4501,90.801,1.01984
15,1.94836,52.9407,-3.70485
16,3.53689,41.6691,-3.41297
17,-0.5023,39.9544,1.13975
18,8.31458,94.7754,1.6212
19,-0.514373,39.9835,-2.57025
20,9.71702,71.2825,-4.20379
21,6.93247,175.209,10.1521
22,8.51826,97.0658,3.93052
24,8.98856,102.483,-5.40108
25,1.8307,49.8232,6.09599
27,-0.513763,40.0637,-1.64027
28,16.326,118.676,-4.21925
29,1.68049,46.1749,12.357
31,6.94478,175.605,-4.13799
32,0.199157,4.37286,-2.04186
33,-0.37323,40.0638,-0.700353
35,0.122182,7.30295,-2.04254
36,0.795615,10.6822,-2.14376
37,5.80621,135.998,-0.0375566
38,14.0481,99.7288,-1.20327
39,0.459977,15.0125,-2.33464
40,1.7559,20.9311,-2.66683
41,-0.372683,40.094,0.20964
42,10.1501,111.053,-0.673859
43,1.01253,27.5118,-2.95804
44,4.37715,32.0083,-3.01106
46,12.7198,90.4307,1.01978
47,2.11817,52.7505,-3.6949
48,3.67682,41.599,-3.41303
49,-0.382145,40.1043,1.13964
50,8.62435,94.5551,1.61108
51,-0.374214,40.1433,-2.58037
52,9.97697,71.2323,-4.20392
54,8.79765,96.4955,3.90051
56,9.22709,101.023,-5.33086
57,2.01081,49.923,6.10586
61,1.57311,39.9446,10.6886
64,0.209147,4.36285,-2.04186
67,0.152182,7.30291,-2.04256
68,0.83561,10.6722,-2.13378
69,6.26579,135.597,-0.0377184
70,14.4283,99.8784,-1.20353
71,0.519973,15.0025,-2.32467
72,1.82586,20.891,-2.66686
74,10.5298,110.783,-0.674008
75,1.10255,27.5317,-2.96809
76,4.45699,31.8482,-3.00106
78,12.9693,89.9505,1.00975
79,2.30803,52.6103,-3.68497
80,3.79666,41.4288,-3.39306
81,-0.232553,39.7141,1.12965
82,9.02511,95.2747,1.63068
83,-0.240211,44.1631,-2.84144
84,10.227,71.212,-4.20406
86,9.09713,95.9952,3.89046
87,4.47455,98.1579,-4.59745
88,8.19271,86.684,-4.58673
89,8.18936,175.631,21.5313
93,2.06179,47.2746,12.6565
95,6.46835,139.856,-3.28889
96,0.229147,4.36283,-2.04188
99,0.172172,7.29289,-2.04257
100,0.8656,10.6622,-2.13379
101,6.61364,133.517,-0.0374018
103,0.559952,14.9824,-2.32469
104,1.89583,20.861,-2.6669
106,11.3243,115.182,-0.705545
107,1.19237,27.3516,-2.9481
108,4.55687,31.7281,-2.99109
110,13.2088,89.4602,1.00974
111,2.47787,52.4501,-3.67503
112,3.92653,41.3087,-3.3931
113,-0.112543,39.724,1.12958
114,9.33501,95.1844,1.63052
115,-0.108894,45.483,-2.92184
116,10.4367,70.9718,-4.19412
118,9.4171,95.9649,3.89028
124,14.7166,99.5476,-3.54361
125,1.81235,39.3043,10.5286
127,6.62235,133.976,-3.15752
128,0.239147,4.36282,-2.04188
129,-0.0559644,27.6135,-0.487457
130,11.6721,114.501,-3.38557
131,0.192182,7.30287,-2.04258
132,0.905589,10.6521,-2.13381
133,7.06328,133.166,-0.0375704
134,14.333,94.7085,-1.14219
135,0.619921,14.9524,-2.32471
136,1.96581,20.8409,-2.65693
137,-0.045669,27.5537,0.142552
138,11.7443,115.141,-0.705774
139,1.27209,27.0616,-2.91807
140,4.65677,31.638,-2.99113
141,9.74652,182.405,4.18875
142,13.9718,92.3595,1.03859
143,2.64774,52.31,-3.66509
144,4.06641,41.1886,-3.38315
145,0.0274569,39.7238,1.1295
146,9.87704,97.1338,1.65973
147,0.135846,60.2825,-3.87564
148,10.6465,70.7516,-4.17419
149,9.76031,182.566,10.5787
150,9.69649,95.3946,3.86027
151,5.1546,98.2172,-4.60786
152,8.4899,83.8838,-4.44621
153,1.8677,38.0228,4.64888
156,15.0364,99.3472,-3.54374
157,1.98304,39.8842,10.6784
159,7.09226,133.886,-3.15777
160,0.259147,4.3628,-2.04189
161,0.0540148,27.5934,-0.487515
162,12.0822,114.55,-3.38582
163,0.212182,7.30285,-2.04259
164,0.945589,10.6521,-2.13384
165,7.50289,132.786,-0.0377258
166,14.6629,94.6382,-1.14236
167,0.669911,14.9423,-2.32474
168,2.03577,20.8008,-2.65696
169,0.054331,27.5536,0.142495
170,11.6798,110.781,-0.67466
171,1.35201,26.9815,-2.9081
172,4.74672,31.578,-2.98116
173,9.77551,171.875,3.94133
174,13.3758,86.5701,0.980359
175,2.82757,52.1398,-3.65515
176,4.19634,41.1084,-3.3732
177,0.167844,40.0937,1.13933
178,10.1968,96.9235,1.65961
180,10.9166,70.8113,-4.18435
182,10.0365,95.4242,3.87007
184,8.7394,83.3835,-4.41622
185,1.98729,37.6527,4.6089
188,14.561,94.0178,-3.35215
189,2.10271,39.6041,10.6084
191,7.5419,133.535,-3.14793
192,0.269137,4.35279,-2.0419
193,0.143984,27.5633,-0.487558
194,14.7328,134.847,-3.98234
195,0.252172,7.29281,-2.04261
196,0.985589,10.652,-2.13386
197,7.94254,132.445,-0.0378911
198,15.8483,99.967,-1.20435
199,0.719885,14.9123,-2.31476
200,2.09572,20.7508,-2.65698
