-916.849,-34.2531,-28.1914
0.317812,0.947896,-0.0221237
-0.94807,0.317387,-0.0207074
-0.0126067,0.0275558,0.999541
0,1.34425,4.01654,-2.01217
2,21.9685,55.601,-1.76216
3,2.06969,6.75776,-1.9934
4,3.50529,9.42013,-2.02426
5,23.1669,68.084,-0.0287785
7,4.17957,12.8912,-2.12594
8,6.40339,16.6548,-2.27706
9,20.3519,70.9896,0.378229
10,22.0774,55.882,-0.362271
11,7.11556,21.4159,-2.43947
12,10.4822,23.4615,-2.40906
13,22.9173,67.3746,1.61151
14,42.574,93.617,1.14564
15,12.3902,36.7645,-2.72582
16,11.582,29.6032,-2.60208
17,18.8995,65.9881,1.96043
18,22.0568,55.8428,1.00774
19,12.3393,43.3543,-2.89964
20,20.0277,44.3371,-2.84659
21,23.981,70.4579,4.30024
22,22.2354,56.2939,2.43757
23,19.9837,58.8271,-2.91495
24,20.6445,52.3081,-2.96089
25,18.8344,55.511,7.16642
26,21.9156,55.4947,4.84788
27,20.1348,70.2173,-3.00143
28,38.2817,84.2273,-3.26097
29,19.865,58.5381,16.5552
30,21.8032,55.208,10.808
32,1.36427,4.00657,-2.01215
33,43.8522,149.997,-2.78619
34,22.2184,55.6714,-1.76208
35,2.08971,6.74779,-1.99339
36,3.53532,9.40018,-2.02424
37,34.9719,101.254,-0.0423185
38,42.7658,93.1759,-1.22402
39,4.2196,12.8713,-2.11591
40,6.44347,16.6049,-2.27702
41,19.4684,67.0681,0.360071
42,22.3173,55.9124,-0.372176
43,7.17564,21.366,-2.42941
44,10.5523,23.3916,-2.39899
45,23.0778,67.0748,1.61176
46,42.7448,93.1373,1.146
47,12.5203,36.7147,-2.71573
48,11.6423,29.4733,-2.59198
49,19.1793,66.0685,1.96051
50,22.1772,55.563,1.00796
51,12.4695,43.2446,-2.89951
52,20.138,44.1673,-2.83644
53,19.6832,57.3103,3.49578
54,22.0869,55.3536,2.39804
55,20.0842,58.4672,-2.90469
56,20.7151,51.9382,-2.94064
57,19.0644,55.5513,7.18651
58,21.9962,55.1349,4.81812
59,20.2158,69.5974,-2.98103
60,23.9937,52.5242,-2.03944
61,19.9956,58.2283,16.4854
62,22.75,57.0298,11.1774
63,35.0626,101.512,-2.54243
64,1.37429,3.99659,-2.01214
66,27.9561,69.2107,-2.19718
67,2.10974,6.72782,-1.99337
68,3.56534,9.39023,-2.02422
69,37.4022,107.088,-0.0445339
70,43.0263,92.9264,-1.22375
71,4.25963,12.8513,-2.11588
72,6.49357,16.545,-2.26696
73,20.0565,68.2291,0.369679
74,40.305,99.5222,-0.65882
75,7.23574,21.3061,-2.42935
76,10.6024,23.3017,-2.39892
77,23.4373,67.3954,1.62174
78,24.3221,52.7663,0.640575
79,12.6204,36.6249,-2.71563
80,11.7224,29.3735,-2.59188
81,19.479,66.289,1.97052
82,22.5366,55.9236,1.01792
83,12.5797,43.1348,-2.8894
84,20.2382,43.9975,-2.8263
85,20.6595,59.492,3.63499
86,22.7451,56.4347,2.44772
87,20.0853,57.8473,-2.87434
88,20.7757,51.5984,-2.93042
89,19.3639,55.8119,7.2265
90,23.8792,59.2382,5.18665
91,20.2768,68.9675,-2.96064
93,20.1459,58.0485,16.4556
95,37.3237,106.906,-2.67447
96,1.38429,3.9966,-2.01214
97,21.9285,73.5612,-1.37251
99,2.13972,6.73787,-1.99336
100,3.59537,9.37028,-2.02419
101,37.643,106.578,-0.0441277
103,4.29969,12.8114,-2.10584
104,6.53364,16.505,-2.26692
105,21.5895,72.4416,0.387975
106,40.5158,99.0625,-0.668457
107,7.28584,21.2462,-2.42929
108,10.6625,23.2318,-2.38885
109,23.6575,67.2558,1.62193
110,24.4424,52.5465,0.640757
