-914.474,-40.7185,-28.2508
0.336133,0.941262,-0.0322454
-0.94174,0.33548,-0.0240447
-0.0118147,0.038449,0.999191
0,-0.715698,4.38442,-2.05918
2,-9.71119,75.1566,-2.16653
3,-1.4518,7.30541,-2.06777
4,-1.54688,11.0056,-2.20612
6,-3.74949,46.2678,-0.520246
7,-2.94059,15.7476,-2.4638
8,-3.12064,23.258,-2.96047
10,-15.9753,124.304,-0.663861
11,-4.79667,26.2202,-2.84888
12,-2.51136,30.1872,-2.80753
13,-5.4313,29.7895,0.702795
15,-5.42188,29.7107,-2.09724
16,-3.96156,29.9889,-2.43737
17,-6.3448,27.1507,0.811789
18,-11.2248,86.9369,1.5589
19,-11.5351,49.9094,-3.25732
20,-3.70077,45.5787,-2.64056
21,-5.42121,29.7191,1.75276
23,-5.42174,29.7204,-1.38724
24,-9.72158,75.0873,-3.92656
25,-5.36134,29.3781,3.6626
26,-3.97069,30.0168,2.47265
28,-3.72018,45.8883,-1.58042
29,-5.56899,30.5464,8.31315
30,-3.55458,26.7952,4.92116
31,-5.42163,29.7201,-0.687238
32,-0.695698,4.38439,-2.05918
35,-1.42178,7.31537,-2.06777
36,-1.52687,11.0156,-2.20612
37,-5.32143,29.7797,0.0127715
39,-2.90058,15.7575,-2.4738
40,-3.03064,23.2579,-2.95049
42,-12.0725,96.399,-0.516792
43,-4.71655,26.3101,-2.84886
44,-2.42106,30.4171,-2.82744
45,-5.33128,29.7994,0.702782
46,-3.54999,45.7571,0.539496
47,-5.33174,29.8106,-2.09721
48,-3.8615,30.0388,-2.45736
50,-10.895,86.8065,1.54879
51,-11.3651,49.9292,-3.25734
52,-3.53089,45.4885,-2.62063
53,-5.3212,29.7289,1.75275
54,-4.17764,32.4476,1.33375
55,-5.32165,29.7903,-1.38722
56,-15.1009,120.826,-6.32554
60,-3.55031,45.788,-1.58049
61,-5.49876,30.7163,8.35321
62,-3.75135,29.1552,5.36223
63,-5.31164,29.71,-0.687261
64,-0.685698,4.38438,-2.05918
67,-1.39178,7.31533,-2.06777
68,-1.47687,11.0155,-2.20613
69,-5.22137,29.8196,0.0127721
70,-2.11445,27.5555,-0.308751
71,-2.83058,15.7574,-2.46382
72,-2.94066,23.2478,-2.9605
74,-10.6743,87.6171,-0.470891
75,-4.64643,26.4,-2.85883
76,-2.33073,30.667,-2.85735
77,-5.22123,29.8392,0.702781
78,-3.39974,45.9469,0.539554
79,-5.23167,29.8705,-2.1072
80,-3.77133,30.1687,-2.46732
82,-4.05775,32.4578,0.573735
83,-11.185,49.959,-3.25736
84,-3.38064,45.6783,-2.64057
85,-5.22112,29.7888,1.76276
86,-4.43331,35.6679,1.46521
88,-4.04819,32.4187,-1.69628
89,-5.22079,29.7879,3.71276
92,-3.3903,45.7978,-1.58051
94,-3.38444,26.8949,4.94117
95,-5.22147,29.8399,-0.687219
96,-0.665685,4.39435,-2.05918
97,-33.3773,152.988,-2.6583
98,-3.92808,32.4082,-0.936309
99,-1.37179,7.3153,-2.06778
100,-1.43687,11.0155,-2.20614
102,-2.00449,27.5254,-0.308783
103,-2.77056,15.7674,-2.46382
104,-2.87066,23.2477,-2.96052
106,-3.93781,32.5079,-0.176264
107,-4.5663,26.4999,-2.8688
108,-2.24038,30.9268,-2.87725
109,-5.11126,29.8191,0.702753
110,-3.23971,45.9667,0.539535
112,-3.67127,30.2086,-2.46732
115,-11.005,49.9787,-3.24738
116,-2.83818,39.9874,-2.31316
117,-5.10122,29.7086,1.7527
118,-4.33314,35.7977,1.46525
121,-5.11075,29.8178,3.71275
123,-34.352,157.481,-6.48616
124,-3.24017,45.8976,-1.5805
125,-5.14972,30.0159,8.16285
126,-3.917,32.3352,5.93366
128,-0.645685,4.39432,-2.05918
