-920.693,-24.6093,-28.1439
0.374427,0.9271,-0.0170531
-0.927239,0.374244,-0.0129894
-0.0056604,0.0206759,0.99977
0,-1.78931,4.05779,-2.01257
2,-17.271,47.043,-1.46533
3,-3.14189,6.76649,-2.05361
4,-4.06528,10.3756,-2.20445
5,-19.7315,46.5907,-0.0167986
6,-7.42882,23.2325,-0.287489
7,-6.08854,13.8436,-2.32595
8,-6.98291,18.4928,-2.49685
9,-22.4516,46.5381,0.261543
10,-17.1714,46.7231,-0.295244
11,-8.44402,19.5014,-2.26782
12,-6.59516,20.5232,-2.00677
14,-7.42917,23.2425,0.26251
15,-9.3064,21.5706,-1.63851
16,-7.9158,21.0819,-1.83762
17,-22.4223,46.4882,1.46156
18,-17.1621,46.7532,0.83476
19,-10.5664,21.5594,-1.53928
21,-9.14783,21.191,1.31162
22,-17.1829,46.7833,1.99475
24,-17.2703,47.0429,-2.63533
25,-19.3242,45.6116,6.03353
27,-22.6004,46.8678,-2.12857
30,-7.36775,19.5429,3.77283
31,-19.9913,47.2204,-1.20701
32,-1.76931,4.05781,-2.01256
34,-17.2013,47.363,-1.47531
35,-3.1219,6.77651,-2.0536
36,-4.03529,10.3956,-2.20443
37,-19.5515,46.6109,-0.0166901
38,-7.36893,23.3426,-0.287461
39,-6.03856,13.8637,-2.32592
40,-6.92293,18.5128,-2.49682
41,-22.2716,46.5883,0.261649
42,-16.9914,46.7433,-0.295135
43,-8.37403,19.5114,-2.26778
44,-6.52516,20.5232,-2.00673
45,-17.6777,42.0428,1.02481
46,-7.36923,23.3126,0.262541
47,-9.22642,21.6007,-1.63846
48,-7.84582,21.102,-1.83758
49,-20.7492,43.3498,1.36283
50,-17.0022,46.7634,0.834857
51,-10.4965,21.5995,-1.53924
52,-13.8781,44.8761,-2.74309
53,-9.05781,21.1711,1.31167
54,-17.0029,46.7835,1.99486
55,-19.4899,46.4808,-2.35664
56,-17.2106,47.3929,-2.64532
57,-17.6504,41.9931,5.55483
58,-16.1116,44.2945,3.81559
59,-22.4005,46.888,-2.12845
62,-7.35794,19.7229,3.80282
64,-1.74932,4.06783,-2.01255
67,-3.0919,6.77654,-2.05358
68,-4.00531,10.4156,-2.20442
69,-19.3715,46.591,-0.0165786
71,-5.99858,13.8937,-2.3359
72,-6.86295,18.5329,-2.49678
73,-22.0917,46.6185,0.261757
74,-16.8114,46.7335,-0.295025
75,-8.30405,19.5315,-2.26774
76,-6.44515,20.5133,-2.00668
77,-19.3822,46.6311,1.14341
78,-7.31933,23.4127,0.262564
79,-9.16647,21.6507,-1.63843
80,-7.76581,21.0821,-1.82753
81,-22.0423,46.4986,1.4618
82,-16.8322,46.7636,0.834961
83,-10.4365,21.6495,-1.53921
84,-13.7282,44.8763,-2.733
85,-8.97781,21.1611,1.31172
