-918.574,-29.6715,-28.1654
0.349622,0.936673,-0.0201889
-0.936862,0.349361,-0.015378
-0.00735091,0.0242907,0.999678
0,-2.79305,3.54739,-2.0222
1,-38.8902,44.8119,-1.05635
2,-32.2917,45.4554,-1.63844
3,-4.79776,5.77314,-2.04349
4,-6.56443,8.9093,-2.17556
5,-35.4305,45.08,-0.0273933
7,-9.43044,11.7331,-2.30712
8,-12.5827,17.4662,-2.72092
9,-38.8898,44.813,0.303645
10,-32.1811,45.3167,-0.348357
11,-14.6848,18.4719,-2.52122
12,-12.8275,19.8061,-2.20272
13,-35.4602,45.101,1.2926
14,-26.8036,41.8787,0.53309
15,-16.2488,20.4791,-1.82244
16,-14.5685,20.2825,-2.03268
17,-38.8795,44.8041,1.68365
18,-32.2108,45.3476,0.921626
19,-17.9689,20.5156,-1.74206
20,-26.5435,41.4766,-2.88665
21,-39.0394,49.6953,3.6298
22,-32.2707,45.4285,2.22158
23,-33.195,42.2028,-2.51564
24,-30.2859,42.6288,-2.75668
26,-29.4317,41.416,4.09409
30,-13.584,18.8795,4.1882
32,-2.76305,3.54745,-2.02221
33,-38.7304,44.9222,-1.05648
35,-4.77779,5.78318,-2.0435
36,-6.5345,8.93937,-2.17559
37,-35.2005,45.1005,-0.0274644
39,-9.39051,11.7632,-2.30715
40,-12.5027,17.4863,-2.71095
41,-38.6499,44.8435,0.303563
42,-31.9611,45.3271,-0.348418
43,-14.6148,18.512,-2.52126
44,-12.7576,19.8562,-2.20278
45,-35.2103,45.1215,1.28252
46,-26.6839,42.019,0.53295
47,-16.1789,20.5293,-1.82249
48,-14.4284,20.2428,-2.02268
49,-38.6195,44.8146,1.67358
50,-31.9808,45.3581,0.921563
51,-17.5382,20.1665,-1.71188
52,-26.3435,41.477,-2.8767
53,-28.9829,37.0858,2.69742
54,-32.0608,45.489,2.22148
55,-33.2057,42.5228,-2.52589
56,-30.2264,42.8589,-2.76687
57,-30.055,38.4561,5.93659
58,-29.9038,42.3951,4.18342
59,-38.7207,44.9212,-2.43648
62,-13.474,18.8597,4.16819
63,-35.5719,45.5887,-1.36776
64,-2.75305,3.54747,-2.02221
65,-38.6208,45.1325,-1.05667
66,-31.7414,45.3566,-1.62849
67,-4.75781,5.79322,-2.04352
68,-6.50456,8.96943,-2.17562
69,-34.9606,45.121,-0.027538
71,-9.35059,11.8033,-2.30719
72,-12.4328,17.5065,-2.71099
73,-38.3699,44.8541,0.303488
74,-31.7311,45.3576,-0.348497
75,-14.5349,18.5322,-2.5213
76,-12.6375,19.8165,-2.19277
77,-34.9603,45.1421,1.28245
78,-26.5642,42.1592,0.53281
79,-16.0991,20.5894,-1.82256
80,-14.3585,20.303,-2.02275
81,-38.3696,44.8552,1.67349
82,-31.7309,45.3686,0.921495
83,-17.3881,20.1368,-1.70189
84,-14.293,22.4735,-1.55449
85,-29.9361,38.6039,2.79644
86,-31.8509,45.5294,2.2114
87,-34.51,44.5399,-2.63718
88,-30.4779,43.5483,-2.79736
90,-29.8142,42.5853,4.19325
91,-17.4782,20.2471,-1.09196
94,-13.3138,18.8001,4.1482
96,-2.74309,3.56749,-2.02223
97,-38.5814,45.4126,-1.05691
98,-31.5516,45.427,-1.6286
99,-4.73787,5.82326,-2.04355
100,-6.4746,8.98949,-2.17565
101,-34.7106,45.1216,-0.0275981
102,-26.4748,42.3385,-0.597354
103,-9.31063,11.8234,-2.30722
104,-12.3327,17.4967,-2.701
105,-38.13,44.8746,0.303414
106,-31.5212,45.3681,-0.348555
107,-14.485,18.6023,-2.52137
108,-12.5877,19.8866,-2.19284
109,-34.7403,45.1525,1.28238
110,-26.4043,42.2296,0.532716
111,-16.0191,20.6096,-1.8226
112,-14.2585,20.3032,-2.02277
113,-38.1196,44.8557,1.66343
114,-31.5409,45.399,0.921425
115,-17.248,20.1071,-1.6919
117,-29.8464,38.7341,2.79631
118,-31.6209,45.5199,2.21135
119,-34.2098,44.4706,-2.6272
120,-30.308,43.6087,-2.79745
122,-29.4236,42.3061,4.15338
124,-26.5553,42.4574,-1.76743
126,-13.2339,18.8202,4.13816
128,-2.72309,3.56754,-2.02224
130,-31.4018,45.5373,-1.62872
131,-4.70789,5.83333,-2.04356
132,-6.44467,9.01956,-2.17568
133,-34.4907,45.162,-0.0276827
134,-26.335,42.4388,-0.597467
135,-9.27072,11.8635,-2.30726
136,-12.2628,17.5069,-2.70103
137,-37.9,44.9051,0.303335
138,-31.3012,45.3785,-0.338616
139,-14.3951,18.6325,-2.52141
140,-12.4876,19.8668,-2.18285
141,-34.5004,45.173,1.27231
142,-28.3015,45.6456,0.580456
143,-15.9292,20.6498,-1.82265
144,-14.1686,20.3234,-2.02281
146,-31.321,45.4195,0.921357
147,-17.1381,20.1274,-1.69195
148,-14.0228,22.3841,-1.54448
149,-28.9044,37.796,2.72683
150,-31.411,45.5703,2.20126
151,-34.02,44.541,-2.6273
152,-30.1281,43.6491,-2.79752
153,-33.0751,43.2903,6.63347
154,-27.2476,39.4604,3.86512
155,-17.188,20.1777,-1.08197
158,-13.2041,18.9103,4.15808
160,-2.72311,3.57754,-2.02224
161,-17.128,20.2483,-0.472043
162,-31.3022,45.7275,-1.62889
163,-4.68793,5.85337,-2.04358
164,-6.41471,9.03962,-2.1757
165,-34.2607,45.1625,-0.027738
167,-9.24081,11.9035,-2.3173
168,-12.1828,17.517,-2.69106
170,-31.0912,45.409,-0.33869
171,-14.3552,18.6926,-2.52147
172,-12.4177,19.8969,-2.18289
173,-34.2804,45.1935,1.27224
174,-26.2852,42.6798,0.54233
175,-15.8493,20.69,-1.8227
176,-14.0886,20.3436,-2.00284
177,-17.0575,20.1495,0.738019
178,-31.101,45.4299,0.911296
179,-17.0481,20.1575,-1.69199
180,-13.9228,22.3843,-1.5345
181,-28.7645,37.8563,2.72675
183,-33.7599,44.4915,-2.61733
184,-29.5871,43.1902,-2.75729
185,-30.9298,40.7245,6.22499
186,-29.425,42.9661,4.19285
187,-17.088,20.1779,-1.082
188,-13.9929,22.5046,-0.934583
189,-16.5792,21.6756,7.2467
190,-13.1642,18.9804,4.15802
192,-2.70315,3.59758,-2.02226
193,-17.018,20.2586,-0.462077
194,-31.2227,45.9477,-1.63909
195,-4.66798,5.87341,-2.0436
196,-6.39475,9.05966,-2.18572
197,-34.0307,45.183,-0.0278091
199,-9.20089,11.9436,-2.31734
200,-12.0928,17.5272,-2.69108
201,-16.9979,20.2391,0.127933
202,-30.8613,45.4195,-0.338753
203,-14.2853,18.7427,-2.52153
204,-12.3077,19.8972,-2.18292
205,-34.0405,45.214,1.27217
206,-26.1354,42.7702,0.542223
207,-15.7493,20.7002,-1.81273
208,-14.0287,20.3937,-2.0229
209,-16.9476,20.1797,0.737969
210,-30.881,45.4404,0.911235
211,-16.9782,20.2077,-1.69205
212,-13.8328,22.4045,-1.53454
213,-28.0832,37.2277,2.66709
214,-30.9108,45.4714,2.19122
215,-33.4998,44.4721,-2.60737
216,-29.7784,43.8098,-2.78773
217,-28.985,38.4383,5.85634
218,-29.6965,43.6956,4.26234
219,-16.9881,20.2282,-1.07206
220,-13.8929,22.5148,-0.924615
221,-16.5895,21.8256,7.27658
222,-13.0944,19.0405,4.15795
224,-2.69315,3.5976,-2.02227
225,-16.9281,20.2788,-0.462115
227,-4.63798,5.87348,-2.04361
228,-6.35482,9.08974,-2.18575
229,-33.8008,45.2135,-0.0278882
231,-9.17095,11.9737,-2.31737
232,-12.0028,17.5374,-2.67111
233,-16.9079,20.2793,0.12788
234,-30.6513,45.4499,-0.338828
235,-14.2054,18.7629,-2.52156
236,-12.2277,19.9073,-2.18294
237,-33.8105,45.2245,1.27211
238,-27.6816,45.6769,0.580284
239,-15.6593,20.7204,-1.81277
240,-13.9287,20.4139,-2.01294
241,-16.8777,20.2298,0.737912
242,-30.6811,45.4908,0.911147
243,-16.9184,20.2678,-1.69211
244,-13.7529,22.4546,-1.5346
245,-33.8401,45.266,3.24208
246,-30.6908,45.4918,2.19115
248,-29.3979,43.5706,-2.76764
249,-28.8051,38.4587,5.84629
251,-16.9182,20.2783,-1.07212
252,-13.813,22.545,-0.924658
253,-15.6473,20.7273,6.88723
254,-13.0344,19.0707,4.15792
256,-2.67317,3.60764,-2.02228
257,-16.8582,20.3489,-0.462187
259,-4.62802,5.8935,-2.04363
260,-6.32488,9.1198,-2.18578
261,-33.5508,45.224,-0.0279562
262,-13.7631,22.6556,-0.314758
263,-9.13106,12.0238,-2.31742
264,-11.9228,17.5476,-2.68114
265,-16.8281,20.3295,0.127821
266,-30.4214,45.4704,-0.338899
267,-14.1054,18.7831,-2.5116
268,-12.1377,19.9176,-2.16297
269,-33.5705,45.255,1.26202
271,-15.5494,20.7506,-1.81282
272,-13.8187,20.4141,-2.01297
273,-16.7978,20.29,0.737845
275,-16.8485,20.348,-1.69219
276,-13.7232,22.5847,-1.54471
278,-30.4709,45.5323,2.18106
280,-29.2682,43.7109,-2.76778
281,-28.4046,38.2195,5.78638
282,-14.0184,20.7269,2.00684
283,-16.8584,20.3584,-1.0822
284,-13.7231,22.5952,-0.924719
288,-2.6632,3.61766,-2.02229
289,-16.7884,20.4191,-0.46226
291,-4.61806,5.91352,-2.04365
292,-6.29492,9.13987,-2.18581
293,-33.3308,45.2445,-0.028025
294,-13.6731,22.6758,-0.314795
295,-9.09112,12.0539,-2.31745
296,-11.8328,17.5478,-2.67116
297,-16.7682,20.3996,0.127751
298,-30.2114,45.4908,-0.338965
299,-14.0054,18.7833,-2.50163
300,-12.0277,19.9078,-2.16299
301,-33.3406,45.2655,1.26196
302,-13.6931,22.7262,0.27517
303,-15.4494,20.7608,-1.80285
304,-13.7187,20.4143,-2.00299
