-916.07,-36.4663,-28.2133
0.310252,0.950267,-0.027125
-0.950526,0.309616,-0.0252497
-0.0155956,0.0336168,0.999313
0,0.79793,4.24263,-2.03259
1,15.0015,106.927,-1.9259
3,1.13916,7.13249,-2.02382
4,2.25046,10.192,-2.09505
5,16.603,87.3368,-0.0372957
6,42.6075,144.545,-1.80999
7,2.50216,14.1718,-2.23675
8,4.48437,19.3109,-2.52882
9,14.1588,101.018,0.536589
10,16.2647,67.6668,-0.42881
11,4.51664,24.6308,-2.70112
12,8.00799,27.7993,-2.70221
13,15.5806,82.0381,1.89492
14,19.9648,68.1257,0.781286
15,8.43531,44.9589,-3.20961
16,8.4914,35.779,-3.00563
17,12.5438,89.7097,2.58135
18,16.0943,66.9075,1.16151
19,7.46918,54.0192,-3.5036
20,16.2298,55.5655,-3.38358
21,17.7251,93.2587,5.48023
22,16.7553,69.628,2.88038
23,15.2103,80.1157,-3.83428
24,16.5555,68.8152,-3.73928
26,19.3796,80.3985,6.70593
27,11.441,81.9375,-3.40537
28,33.5146,113.838,-4.18742
32,0.81793,4.24263,-2.03259
33,16.9461,117.616,-2.12037
35,1.15915,7.12249,-2.02381
36,2.29046,10.182,-2.09504
37,17.1936,88.7366,-0.0378545
38,42.9372,143.835,-1.79965
39,2.55215,14.1518,-2.23674
40,4.54434,19.2408,-2.51878
41,13.6262,94.9383,0.499178
42,16.4145,67.2267,-0.428607
43,4.5966,24.5407,-2.69107
44,8.08795,27.7093,-2.70217
45,17.3839,89.7774,2.07171
46,21.0961,71.0653,0.820104
47,8.58527,44.8688,-3.19955
48,8.60134,35.6489,-2.99556
49,12.8639,89.7195,2.58138
50,16.3042,66.7474,1.16159
51,7.62913,53.8891,-3.50353
52,16.3797,55.3754,-3.37348
53,17.9549,92.6486,5.44051
54,16.7549,68.598,2.84083
55,15.37,79.4557,-3.80398
56,16.6552,68.1852,-3.709
58,14.5309,59.6098,4.97454
59,14.1381,98.4161,-4.09229
64,0.827926,4.23262,-2.03258
65,17.5466,118.925,-2.14089
67,1.18915,7.11247,-2.0238
68,2.32045,10.172,-2.09504
69,17.674,89.5163,-0.0381538
70,43.2569,143.065,-1.79929
71,2.59214,14.1218,-2.23672
72,4.59431,19.1808,-2.50875
73,14.7685,100.248,0.526971
74,16.6144,66.9966,-0.428492
75,4.66657,24.4607,-2.68103
76,8.1579,27.6092,-2.69212
77,17.744,89.8772,2.0817
78,20.5249,68.3055,0.791253
79,8.72523,44.7688,-3.1995
80,8.69127,35.4889,-2.98549
81,12.542,85.4096,2.46322
82,16.7145,67.3973,1.17134
83,7.83916,53.969,-3.50355
84,16.5096,55.0754,-3.36334
85,18.1245,91.7785,5.4009
86,16.6743,67.258,2.7814
87,15.4997,78.6457,-3.76362
88,16.7349,67.5252,-3.66871
90,14.7308,59.4998,4.9746
91,14.3577,97.496,-4.05187
96,0.837926,4.23262,-2.03258
97,18.0067,119.105,-2.15093
98,32.5609,128.558,-3.91387
99,1.19914,7.09247,-2.02379
100,2.36044,10.1519,-2.08502
101,16.4307,81.8569,-0.0349378
102,43.5765,142.335,-1.78895
103,2.64213,14.1018,-2.23671
104,4.64429,19.1308,-2.50873
106,18.5573,73.6558,-0.471219
107,4.73653,24.3707,-2.68099
108,8.22786,27.5092,-2.68207
109,18.094,89.9871,2.08168
110,20.7549,68.2054,0.791315
111,8.86518,44.6587,-3.18944
112,8.79121,35.3488,-2.97542
113,13.4336,89.2193,2.57164
114,16.7642,66.6172,1.16168
115,8.01913,53.8889,-3.5035
116,16.6395,54.8453,-3.35323
117,14.6667,73.1695,4.30868
118,17.6956,70.2676,2.91018
119,15.6494,78.0056,-3.73333
120,16.7746,66.6652,-3.62834
122,14.8106,58.9797,4.93483
123,14.4971,96.186,-4.00129
128,0.847922,4.22261,-2.03258
129,15.4386,99.9865,-1.80286
131,1.23914,7.09245,-2.02379
132,2.39044,10.1419,-2.09502
133,16.9011,82.6867,-0.0352595
134,31.5794,102.11,-1.2825
135,2.69212,14.0717,-2.22669
136,4.69425,19.0508,-2.49869
137,18.8677,121.896,0.657928
138,17.465,68.3863,-0.439026
139,4.80651,24.3207,-2.67096
140,8.30781,27.3992,-2.68202
141,18.434,90.0869,2.09166
142,21.1751,68.7052,0.791132
143,9.00513,44.5487,-3.17938
144,8.88114,35.1788,-2.96534
145,13.7236,89.0292,2.57174
146,17.0743,66.8771,1.1616
147,8.18904,53.6889,-3.4934
148,16.7894,54.6353,-3.34313
149,18.8947,92.2582,5.43076
150,16.984,66.5578,2.76173
151,14.8672,72.816,-3.49115
152,16.8443,65.9852,-3.59804
154,15.1108,59.3296,4.96471
155,14.6767,95.1359,-3.96082
156,21.0852,68.4138,-2.52875
159,14.857,72.8168,-1.76115
160,0.877926,4.2326,-2.03258
161,15.7585,99.8364,-1.80277
162,19.0674,73.5448,-2.24113
163,1.25914,7.08244,-2.02378
164,2.42043,10.1319,-2.08501
165,14.9065,71.8375,-0.0307228
166,44.1259,140.734,-1.76822
167,2.72211,14.0417,-2.22668
168,4.74422,18.9808,-2.49866
169,14.4148,91.518,0.480721
170,18.1658,70.146,-0.449731
171,4.88647,24.2406,-2.67092
172,8.36777,27.2991,-2.67197
173,18.6238,89.4769,2.07194
174,19.152,61.506,0.714087
175,9.13509,44.4386,-3.17932
176,8.96108,35.0488,-2.96527
177,14.0035,88.889,2.57183
178,17.1941,66.4271,1.1518
179,8.359,53.5988,-3.49335
180,16.8893,54.3453,-3.32299
181,19.1646,92.0381,5.42087
182,17.2641,66.6977,2.77169
183,15.9589,76.8455,-3.68281
184,16.914,65.3551,-3.56776
186,15.4009,59.5795,4.98462
187,14.8463,94.1859,-3.9204
192,0.887917,4.2126,-2.03257
193,16.1085,99.8163,-1.80274
194,19.3374,73.5247,-2.2411
195,1.26914,7.08244,-2.02378
196,2.46043,10.1319,-2.08501
197,15.0863,71.4274,-0.030531
198,33.9916,107.259,-1.35453
199,2.78209,14.0117,-2.22666
200,4.79419,18.9107,-2.48862
201,19.3567,119.636,0.638945
202,17.9149,68.1761,-0.438899
203,4.94644,24.1706,-2.66089
204,8.44773,27.1991,-2.66192
205,14.495,68.7184,1.59059
206,31.4781,99.401,1.15867
207,9.25502,44.2886,-3.16925
208,9.07103,34.9287,-2.95521
209,14.2734,88.6189,2.56196
210,17.4841,66.5869,1.16175
211,8.51894,53.4587,-3.48328
212,17.0192,54.0552,-3.31286
213,17.3003,81.7986,4.82516
214,17.474,66.5576,2.76177
215,16.1086,76.2254,-3.66253
216,17.0238,64.8551,-3.53753
219,15.0158,93.1358,-3.87993
220,23.2474,73.6028,-2.72082
223,17.5513,82.9455,-2.00532
224,0.897917,4.21259,-2.03257
225,16.4685,99.8361,-1.80272
227,1.30913,7.07242,-2.02378
228,2.49042,10.1019,-2.08499
229,15.3263,71.3573,-0.0304816
230,34.2114,106.679,-1.34427
231,2.81208,13.9917,-2.22665
232,4.84416,18.8307,-2.47858
233,15.0547,91.3377,0.48085
234,18.5055,69.4358,-0.439397
235,5.03642,24.1206,-2.66086
236,8.51768,27.0791,-2.65186
237,14.755,68.7283,1.59061
238,18.0299,56.5665,0.656135
239,9.39498,44.1985,-3.1692
240,9.16098,34.7987,-2.94515
241,14.3628,87.2589,2.52256
242,17.7842,66.7868,1.16169
243,8.68887,53.2987,-3.47319
244,17.1491,53.8252,-3.30275
245,17.8909,83.1384,4.90462
246,17.8041,66.8275,2.78168
247,16.2784,75.6954,-3.64228
248,17.1136,64.3251,-3.5173
250,15.8309,59.5493,4.99467
251,15.2656,92.6057,-3.85968
256,0.917913,4.20258,-2.03256
259,1.32913,7.07241,-2.02377
260,2.52041,10.0819,-2.08498
261,15.1154,69.2674,-0.0295939
262,34.4411,106.109,-1.334
263,2.87208,13.9717,-2.21664
264,4.90414,18.7807,-2.47856
265,14.7331,87.5478,0.462464
266,19.9373,73.7252,-0.471139
267,5.10639,24.0505,-2.65082
268,8.57763,26.9791,-2.65181
269,14.8948,68.2382,1.58083
270,18.1999,56.4464,0.656201
271,9.54493,44.0784,-3.15914
272,9.26093,34.6987,-2.9351
273,14.9134,88.6986,2.56198
274,18.3247,67.8266,1.18129
275,8.85882,53.1886,-3.46313
276,17.269,53.5551,-3.29262
277,18.0005,82.2783,4.85501
278,18.4547,68.2873,2.8411
279,16.358,74.8454,-3.60191
280,17.2133,63.765,-3.48705
282,16.0308,59.4392,4.99473
283,15.4853,92.0056,-3.82941
284,19.6019,60.7046,-2.25553
288,0.937917,4.21258,-2.03257
289,16.2562,94.4662,-1.71041
291,1.35913,7.0624,-2.02377
292,2.5604,10.0619,-2.08497
293,15.7761,71.0172,-0.0302985
294,34.6709,105.579,-1.33375
295,2.91206,13.9317,-2.21662
296,4.9541,18.7007,-2.46852
297,14.9829,87.1777,0.462644
298,19.4061,70.7954,-0.449914
299,5.17637,24.0005,-2.65079
300,8.64759,26.869,-2.64176
301,14.8944,67.1782,1.56129
302,18.54,56.7963,0.656076
303,9.67488,43.9484,-3.15907
304,9.36087,34.5486,-2.92503
305,15.3036,89.0185,2.58187
306,18.5146,67.6065,1.1814
307,9.02877,53.0685,-3.46307
308,17.3989,53.3551,-3.28253
309,20.2441,90.8576,5.37147
310,18.6046,67.9072,2.83127
311,16.5078,74.2553,-3.57164
312,17.2931,63.215,-3.4568
314,16.1406,59.0492,4.96491
315,15.675,91.1756,-3.80903
316,19.7017,60.3045,-2.23535
320,0.947913,4.20257,-2.03256
321,16.5161,94.1561,-1.70025
322,19.0553,68.6549,-2.09902
323,1.37913,7.06239,-2.02377
324,2.5904,10.0519,-2.08496
326,34.8707,105.008,-1.32349
327,2.94205,13.9116,-2.21661
328,5.00408,18.6407,-2.45849
329,20.325,115.576,0.620779
330,19.7462,71.1253,-0.450029
331,5.23634,23.9305,-2.64076
332,8.70754,26.759,-2.63171
333,15.1444,67.1581,1.56132
334,18.5197,56.0863,0.646382
335,9.80482,43.8183,-3.149
336,9.44082,34.4286,-2.92497
337,15.5935,88.9584,2.58192
338,18.7245,67.4864,1.18146
339,9.18871,52.9185,-3.45299
340,17.5188,53.115,-3.27241
341,20.7745,91.8274,5.43109
342,18.8746,68.0271,2.83124
343,16.6476,73.7353,-3.55141
344,17.3528,62.605,-3.42653
346,16.4207,59.289,4.98483
347,15.6441,89.2156,-3.72819
348,19.7315,59.7345,-2.2251
352,0.957909,4.19257,-2.03256
353,16.8761,94.136,-1.71022
355,1.40912,7.05238,-2.02376
356,2.61039,10.0218,-2.07495
357,15.7151,68.5372,-0.0292301
358,18.7799,56.2356,-0.713662
359,3.00204,13.8916,-2.21659
360,5.05404,18.5607,-2.44845
361,16.8258,93.8769,0.499892
362,20.1163,71.4151,-0.460125
363,5.3163,23.8505,-2.63072
364,8.78749,26.649,-2.62165
365,15.3643,67.038,1.56139
367,9.94477,43.7083,-3.13894
368,9.53077,34.3086,-2.91491
369,14.7007,82.1887,2.38478
370,18.9344,67.2763,1.18157
371,9.34863,52.7284,-3.4429
372,17.6186,52.755,-3.25225
373,20.9842,91.1673,5.4014
374,19.0044,67.537,2.82146
375,16.7873,73.1452,-3.52114
376,17.4125,61.905,-3.39622
379,15.8138,88.3856,-3.68781
383,17.9192,78.0254,-1.89316
384,0.980893,4.19267,-2.03247
387,1.43208,7.03248,-2.02362
388,2.66334,10.0119,-2.06476
389,15.8074,67.8473,-0.027806
391,3.04497,13.8817,-2.21634
392,5.11693,18.5108,-2.44811
393,17.1683,93.8569,0.50148
394,19.5377,68.4656,-0.437776
395,5.39916,23.7906,-2.63028
396,8.86032,26.5591,-2.62117
397,15.627,67.078,1.5625
398,18.9725,56.1262,0.657313
399,10.0875,43.6184,-3.13817
400,9.63356,34.2087,-2.90429
401,16.3463,89.4582,2.59325
402,19.5276,68.4562,1.20223
403,9.49124,52.4285,-3.42188
404,17.7012,52.3752,-3.23122
405,16.889,72.4286,4.29037
406,19.5475,68.5169,2.8622
407,16.9297,72.5654,-3.49968
408,17.5351,61.5352,-3.36505
410,16.0923,56.5592,4.76691
411,15.9759,87.4257,-3.65594
412,18.8726,55.8251,-2.08257
414,16.3923,57.5716,10.8865
415,37.1657,158.247,-3.84376
416,0.990889,4.18266,-2.03247
417,16.2657,87.3265,-1.58587
418,42.3304,145.614,-4.46811
419,1.46209,7.04247,-2.02362
420,2.68333,9.98194,-2.07475
421,17.4799,73.7466,-0.0301311
422,19.1125,55.9156,-0.702589
423,3.08496,13.8517,-2.20633
424,5.16691,18.4507,-2.43808
425,16.5362,88.7272,0.473565
426,19.7977,68.4654,-0.437756
427,5.45914,23.7305,-2.63025
428,8.93029,26.4691,-2.61112
429,15.7969,66.768,1.55264
430,18.9121,55.2963,0.647654
431,10.2275,43.5383,-3.13812
432,9.74352,34.1286,-2.90425
433,15.2732,82.0785,2.38623
434,19.4471,67.2763,1.18271
435,9.67122,52.3785,-3.42184
436,17.761,51.9951,-3.21106
437,21.8872,92.177,5.47254
438,20.2281,69.9767,2.93165
439,17.0194,71.8554,-3.46938
440,17.5948,60.9252,-3.34479
442,16.3023,56.5091,4.76695
443,16.0855,86.3757,-3.61549
444,19.0825,55.7751,-2.08253
447,37.4852,157.157,-3.82329
448,1.01089,4.19266,-2.03247
449,16.5857,87.3163,-1.58584
450,42.6701,144.844,-4.44777
451,1.48208,7.03246,-2.02361
452,2.72332,9.97192,-2.07474
453,17.1689,71.3567,-0.029161
454,19.3525,55.9455,-0.712583
455,3.13495,13.8217,-2.20631
456,5.21688,18.3907,-2.43805
457,16.5956,87.3972,0.464123
458,20.0077,68.3254,-0.437682
459,5.5391,23.6305,-2.6202
460,9.00023,26.3491,-2.60107
461,15.9667,66.4379,1.55279
462,19.2823,55.7461,0.647495
463,10.3675,43.4483,-3.12808
464,9.84348,34.0186,-2.89419
465,17.0464,89.7079,2.6132
466,19.7872,67.5861,1.19261
467,9.87125,52.4484,-3.43186
468,17.8409,51.6251,-3.1909
469,17.3289,72.0184,4.27058
470,19.9674,68.1867,2.85237
471,17.0891,71.0553,-3.42904
472,17.6746,60.4351,-3.32458
474,16.6025,56.849,4.80683
475,16.2251,85.4656,-3.5751
476,19.3426,55.895,-2.08256
478,16.9224,57.9314,10.9764
480,1.02089,4.17265,-2.03246
482,42.9698,144.114,-4.42744
483,1.50208,7.02245,-2.02361
484,2.74331,9.94191,-2.07473
485,17.2687,70.7767,-0.028912
486,35.992,102.378,-1.30062
487,3.17494,13.8017,-2.2063
488,5.26686,18.3407,-2.42803
489,17.086,88.377,0.473753
490,42.9495,144.046,-0.917412
491,5.60907,23.5705,-2.61017
492,9.0602,26.259,-2.60103
493,16.1266,66.1478,1.54293
494,19.4523,55.656,0.647546
495,10.4974,43.3482,-3.12802
496,9.93343,33.8986,-2.89414
497,17.5568,90.7377,2.64281
498,20.0072,67.516,1.19266
499,10.0512,52.4383,-3.43184
500,17.8907,51.1951,-3.17072
501,17.088,70.0185,4.16139
502,17.1331,57.9378,2.42642
503,17.0986,70.0654,-3.38863
504,17.7444,59.9751,-3.30438
506,17.934,60.6285,5.12536
507,16.3648,84.6456,-3.54475
510,16.8821,57.1214,10.8367
512,1.04089,4.17264,-2.03246
514,43.2795,143.314,-4.40708
515,1.52208,7.01245,-2.0236
516,2.7833,9.9119,-2.06471
517,16.6171,67.107,-0.0274357
518,36.2018,101.838,-1.29037
519,3.22492,13.7517,-2.19627
520,5.31683,18.2607,-2.42799
521,15.963,81.1174,0.436686
522,43.2491,143.225,-0.927047
523,5.67904,23.5105,-2.61014
524,9.13015,26.149,-2.59098
525,16.3766,66.1677,1.54294
526,19.7123,55.7559,0.647524
527,10.6274,43.2282,-3.11796
528,10.0334,33.8185,-2.8841
529,16.1332,81.9782,2.38634
530,20.1971,67.286,1.18277
531,10.2212,52.3182,-3.43178
532,17.9505,50.8051,-3.15055
533,17.338,70.0084,4.16141
534,17.1829,57.3877,2.40665
535,17.1883,69.3653,-3.35833
536,17.654,58.9252,-3.24395
538,17.9437,59.8685,5.06568
539,16.4243,83.4256,-3.49424
540,24.4381,68.9726,-2.57761
542,17.0821,57.0613,10.8368
544,1.05088,4.16264,-2.03245
546,43.6192,142.634,-4.39677
547,1.55207,6.99244,-2.01359
548,2.81329,9.90189,-2.0647
550,36.4216,101.318,-1.29014
551,3.2649,13.7216,-2.19626
552,5.3668,18.1907,-2.41796
553,17.8964,89.1966,0.473475
554,31.4022,102.91,-0.66119
555,5.74901,23.4404,-2.60011
556,9.1801,26.039,-2.58093
557,16.7068,66.5076,1.55282
558,36.3914,101.259,1.19988
560,10.1333,33.7085,-2.88404
561,14.6395,73.1587,2.1299
562,20.5573,67.6258,1.19265
563,10.3811,52.1982,-3.42171
564,18.0104,50.4251,-3.14039
565,17.598,69.9883,4.16144
566,17.2326,56.8077,2.3869
567,17.258,68.6553,-3.32803
568,17.6837,58.2852,-3.21368
570,17.2224,56.7787,4.81691
571,16.7543,83.5355,-3.50426
572,43.7704,121.654,-4.55803
575,32.5032,128.579,-3.13178
576,1.05088,4.16264,-2.03245
578,43.9189,141.884,-4.37644
579,1.58207,6.99242,-2.01359
580,2.83329,9.89188,-2.0647
581,18.7698,73.516,-0.0299359
582,36.6214,100.788,-1.27991
583,3.30489,13.6816,-2.19624
584,5.41678,18.1406,-2.41793
585,18.2865,89.4765,0.483388
586,31.602,102.31,-0.660925
587,5.80899,23.3804,-2.60008
588,9.25006,25.929,-2.57088
589,17.0068,66.6774,1.56277
590,36.6012,100.739,1.19011
592,10.2333,33.6284,-2.874
593,18.6871,91.4172,2.66261
594,20.7372,67.3857,1.19277
595,10.5611,52.1181,-3.42167
596,18.0802,50.065,-3.12023
597,17.9181,70.2082,4.18137
598,20.9974,68.2263,2.87244
599,17.3578,68.0453,-3.29777
600,17.7635,57.8352,-3.19349
602,16.9518,55.2288,4.68753
603,16.7036,81.8355,-3.43356
606,17.422,56.7511,10.7969
608,1.08088,4.16263,-2.03245
610,31.8319,101.779,-3.14069
611,1.60206,6.98242,-2.01358
612,2.88329,9.89186,-2.06469
614,36.8412,100.298,-1.27968
615,3.34488,13.6616,-2.19623
616,5.46675,18.0806,-2.4079
617,14.8991,71.8978,0.380439
618,44.1482,140.895,-0.906009
619,5.88895,23.3004,-2.59004
620,9.32002,25.8389,-2.57083
621,17.337,67.0173,1.57266
622,36.841,100.319,1.19031
624,10.3333,33.5284,-2.87395
625,14.2176,68.6188,2.00175
626,22.4291,71.9351,1.271
627,10.7311,52.048,-3.42163
628,18.12,49.645,-3.10006
629,17.9377,69.2681,4.13177
630,21.2073,68.0662,2.86252
631,17.4475,67.4253,-3.2675
632,17.7432,57.0652,-3.15317
634,17.1818,55.2887,4.69752
635,16.8834,81.3054,-3.41332
638,17.8622,57.431,10.9467
640,1.10088,4.16262,-2.03245
