-918.367,-30.1968,-28.1686
0.346231,0.937919,-0.0207783
-0.93812,0.345959,-0.0155827
-0.00742681,0.0248878,0.999663
0,-2.87702,3.45877,-2.021
3,-4.95101,5.64498,-2.04146
4,-6.82665,8.74155,-2.17197
5,-17.3387,20.6426,-0.00436758
7,-9.73156,11.4362,-2.30258
8,-13.2423,17.3398,-2.75355
9,-40.9124,44.5496,0.330499
10,-33.9833,45.1022,-0.328646
11,-15.3439,18.226,-2.5439
12,-13.5166,19.6494,-2.21378
13,-17.2385,20.5228,0.605656
14,-30.8439,45.368,0.61174
15,-17.0478,20.2929,-1.8443
16,-15.3375,20.146,-2.04406
17,-40.9026,44.5297,1.7305
18,-34.0035,45.1123,0.96135
19,-18.9381,20.4495,-1.77456
20,-28.076,41.2628,-2.89755
22,-15.6988,20.6257,1.03585
24,-32.349,42.905,-2.80824
25,-17.0885,20.3333,3.22569
29,-18.3419,21.8614,7.5854
30,-14.2156,18.6486,4.22621
32,-2.87706,3.47877,-2.021
35,-4.93105,5.66502,-2.04146
36,-6.78671,8.77162,-2.17197
39,-9.71165,11.4863,-2.30258
40,-13.1824,17.3899,-2.74355
41,-40.6224,44.5601,0.320536
42,-33.7333,45.1027,-0.328614
43,-15.264,18.2661,-2.53389
44,-13.4567,19.7195,-2.20378
46,-30.6139,45.3784,0.611769
47,-16.9879,20.363,-1.8443
48,-15.2476,20.1862,-2.04406
49,-40.6326,44.5702,1.73053
50,-33.7636,45.1527,0.961378
51,-18.7781,20.4298,-1.76454
52,-27.886,41.3031,-2.89752
53,-31.1702,37.6676,2.81236
54,-15.5888,20.6459,1.02586
55,-36.4712,44.1174,-2.65889
56,-32.1491,42.9753,-2.80822
57,-17.0788,20.4633,3.23568
59,-35.5519,38.9592,-2.14832
61,-18.2921,21.9515,7.5954
62,-14.2158,18.7886,4.2462
64,-2.85709,3.4988,-2.021
67,-4.90107,5.67507,-2.04146
68,-6.75673,8.78168,-2.17197
69,-36.853,44.887,-0.00900145
71,-9.68171,11.5163,-2.30258
72,-13.1024,17.4101,-2.74354
73,-40.4025,44.5805,0.320563
74,-33.5234,45.123,-0.328588
75,-15.2041,18.3062,-2.53389
76,-13.3968,19.7596,-2.21378
77,-36.8732,44.8971,1.321
78,-30.414,45.3888,0.611794
79,-16.8879,20.3732,-1.83429
80,-15.1576,20.1864,-2.04404
81,-40.3926,44.5807,1.72056
82,-33.5536,45.1531,0.951405
